booking_id,date,time,city,pickup_location,drop_location,vehicle_type,ride_distance,booking_value,driver_rating,customer_rating,payment_method,wait_time,booking_status,cancelled_by_customer,cancelled_by_driver,customer_cancel_reason,driver_cancel_reason,booking_datetime,is_cancelled,is_completed,hour,day_of_week,is_weekend,is_peak_hour,fare_per_km,segment_bookings,segment_avg_wait,segment_avg_fare,segment_avg_distance,city_bookings,city_avg_fare,distance_bucket,fare_bucket
480,2024-01-07,15:40:00,Pune,Tech Park,Tech Park,Prime Sedan,4.21,112.24,4.32,3.66,Cash,10.49,Completed,0,0,,,2024-01-07 15:40:00,0,1,15,6,1,0,26.66033254156769,81,6.054691358024692,204.039012345679,8.552345679012346,4079,206.66771512625644,medium,low
481,2024-01-07,16:00:00,Mumbai,University,University,Bike,5.12,108.65,4.11,4.17,Cash,16.28,Cancelled,0,0,Driver not moving,Driver asked to cancel,2024-01-07 16:00:00,1,0,16,6,1,0,21.220703125,93,5.809139784946237,209.637311827957,9.251290322580646,4150,204.35813493975903,medium,low
482,2024-01-07,16:20:00,Bengaluru,Airport,Hospital,SUV,7.46,169.97,4.68,3.6,UPI,1.0,Completed,0,0,,,2024-01-07 16:20:00,0,1,16,6,1,0,22.784182305630026,57,5.464736842105263,215.3582456140351,9.583684210526316,4217,206.72134930045058,medium,mid
483,2024-01-07,16:40:00,Hyderabad,Hospital,Airport,Mini,20.25,499.45,4.04,4.52,Wallet,3.77,Cancelled,0,1,Driver asked to cancel,Driver not moving,2024-01-07 16:40:00,1,0,16,6,1,0,24.6641975308642,146,5.912945205479452,199.38801369863015,8.50431506849315,4218,204.3446846846847,very_long,premium
484,2024-01-07,17:00:00,Delhi,University,Airport,SUV,3.22,81.34,4.19,5.0,Cash,8.2,Completed,0,0,,,2024-01-07 17:00:00,0,1,17,6,1,1,25.26086956521739,56,6.701607142857143,192.50428571428571,7.905714285714285,4181,205.5532791198278,medium,low
485,2024-01-07,17:20:00,Chennai,Residential,Mall,Mini,7.27,132.07,4.51,4.44,UPI,2.89,Completed,0,0,,,2024-01-07 17:20:00,0,1,17,6,1,1,18.166437414030263,135,6.073407407407407,201.4768888888889,8.799037037037037,4155,204.11986762936223,medium,mid
486,2024-01-07,17:40:00,Bengaluru,Mall,Railway Station,Mini,6.15,135.12,3.46,4.66,UPI,1.52,Completed,0,0,,,2024-01-07 17:40:00,0,1,17,6,1,1,21.97073170731707,147,6.619795918367347,209.93102040816328,8.976394557823129,4217,206.72134930045058,medium,mid
487,2024-01-07,18:00:00,Chennai,Railway Station,Airport,Mini,13.74,307.07,4.08,3.83,Wallet,1.9,Cancelled,0,0,Driver not moving,High fare,2024-01-07 18:00:00,1,0,18,6,1,1,22.34861717612809,148,6.598648648648648,214.7150675675676,9.145743243243242,4155,204.11986762936223,long,premium
488,2024-01-07,18:20:00,Mumbai,Market,Residential,Mini,6.03,207.76,4.04,4.34,UPI,6.8,Cancelled,0,0,Long wait time,Customer changed plans,2024-01-07 18:20:00,1,0,18,6,1,1,34.45439469320066,153,6.651699346405229,214.5381699346405,9.243660130718954,4150,204.35813493975903,medium,high
489,2024-01-07,18:40:00,Hyderabad,Airport,Tech Park,Mini,8.75,207.96,4.42,4.18,Wallet,3.12,Cancelled,0,0,Long wait time,Customer changed plans,2024-01-07 18:40:00,1,0,18,6,1,1,23.766857142857145,136,6.5872794117647056,206.00875,9.003529411764706,4218,204.3446846846847,long,high
490,2024-01-07,19:00:00,Pune,Mall,Airport,Bike,3.23,133.6,4.41,3.86,Wallet,1.94,Cancelled,1,0,Long wait time,Long wait time,2024-01-07 19:00:00,1,0,19,6,1,1,41.362229102167184,119,6.509075630252101,206.64840336134455,8.534621848739496,4079,206.66771512625644,medium,mid
491,2024-01-07,19:20:00,Hyderabad,Residential,Airport,Prime Sedan,15.28,344.43,5.0,4.18,Card,14.45,Cancelled,0,1,Long wait time,High fare,2024-01-07 19:20:00,1,0,19,6,1,1,22.541230366492147,106,6.090660377358491,203.19160377358492,8.692075471698113,4218,204.3446846846847,very_long,premium
492,2024-01-07,19:40:00,Hyderabad,Residential,Airport,Prime Sedan,2.09,111.71,4.03,3.74,Card,6.7,Cancelled,1,1,High fare,High fare,2024-01-07 19:40:00,1,0,19,6,1,1,53.44976076555024,106,6.090660377358491,203.19160377358492,8.692075471698113,4218,204.3446846846847,short,low
493,2024-01-07,20:00:00,Mumbai,Residential,Airport,Mini,10.3,254.62,3.82,4.65,UPI,12.91,Cancelled,0,1,Customer changed plans,Driver asked to cancel,2024-01-07 20:00:00,1,0,20,6,1,1,24.72038834951456,144,6.367638888888889,206.725,9.073958333333334,4150,204.35813493975903,long,high
494,2024-01-07,20:20:00,Hyderabad,Residential,Residential,Bike,8.79,208.03,4.77,4.04,UPI,3.85,Completed,0,0,,,2024-01-07 20:20:00,0,1,20,6,1,1,23.666666666666668,106,6.595000000000001,188.37754716981132,7.818018867924529,4218,204.3446846846847,long,high
495,2024-01-07,20:40:00,Pune,Hospital,Airport,Auto,9.71,267.84,4.12,3.87,UPI,9.48,Completed,0,0,,,2024-01-07 20:40:00,0,1,20,6,1,1,27.58393408856848,131,6.598320610687023,215.71427480916032,9.416564885496182,4079,206.66771512625644,long,premium
496,2024-01-07,21:00:00,Pune,Railway Station,Market,Auto,2.12,118.76,4.4,4.34,Card,2.29,Completed,0,0,,,2024-01-07 21:00:00,0,1,21,6,1,1,56.0188679245283,105,6.32447619047619,209.25019047619048,8.838666666666667,4079,206.66771512625644,short,low
497,2024-01-07,21:20:00,Pune,Residential,Tech Park,Mini,5.93,163.64,4.17,4.57,Card,3.11,Completed,0,0,,,2024-01-07 21:20:00,0,1,21,6,1,1,27.595278246205734,139,5.831942446043166,200.62338129496405,8.485323741007194,4079,206.66771512625644,medium,mid
498,2024-01-07,21:40:00,Delhi,Airport,Railway Station,Auto,13.31,361.43,4.56,4.71,Wallet,3.73,Cancelled,0,1,Customer changed plans,Long wait time,2024-01-07 21:40:00,1,0,21,6,1,1,27.154770848985724,111,5.794684684684685,195.3091891891892,8.099639639639639,4181,205.5532791198278,long,premium
499,2024-01-07,22:00:00,Chennai,Residential,Hospital,Auto,22.19,330.69,4.47,3.94,Cash,3.16,Cancelled,0,0,Customer changed plans,Customer changed plans,2024-01-07 22:00:00,1,0,22,6,1,0,14.902658855340242,125,6.4832,210.03888,9.15856,4155,204.11986762936223,very_long,premium
500,2024-01-07,22:20:00,Delhi,Mall,Airport,Auto,6.88,191.39,4.22,4.25,Wallet,1.82,Completed,0,0,,,2024-01-07 22:20:00,0,1,22,6,1,0,27.81831395348837,122,6.1268032786885245,205.8987704918033,8.922786885245902,4181,205.5532791198278,medium,high
501,2024-01-07,22:40:00,Bengaluru,University,University,Auto,12.49,191.09,4.36,4.73,Cash,3.35,Completed,0,0,,,2024-01-07 22:40:00,0,1,22,6,1,0,15.299439551641314,138,6.099420289855073,196.835,8.47195652173913,4217,206.72134930045058,long,high
502,2024-01-07,23:00:00,Delhi,Tech Park,Mall,Prime Sedan,8.2,202.02,4.18,3.78,UPI,1.21,Cancelled,1,0,Customer changed plans,Driver asked to cancel,2024-01-07 23:00:00,1,0,23,6,1,0,24.636585365853666,96,5.887604166666667,193.25812499999998,8.138541666666667,4181,205.5532791198278,long,high
503,2024-01-07,23:20:00,Delhi,Tech Park,Market,Prime Sedan,7.15,179.47,4.37,4.29,Wallet,5.44,Cancelled,1,1,Driver asked to cancel,High fare,2024-01-07 23:20:00,1,0,23,6,1,0,25.1006993006993,96,5.887604166666667,193.25812499999998,8.138541666666667,4181,205.5532791198278,medium,mid
504,2024-01-07,23:40:00,Bengaluru,Railway Station,University,Mini,5.42,135.68,4.19,4.29,Cash,11.18,Cancelled,0,0,Customer changed plans,High fare,2024-01-07 23:40:00,1,0,23,6,1,0,25.033210332103323,157,5.712165605095541,200.75757961783438,8.364904458598726,4217,206.72134930045058,medium,mid
505,2024-01-08,00:00:00,Mumbai,Hospital,Residential,SUV,7.48,188.0,4.86,3.81,Card,2.82,Completed,0,0,,,2024-01-08 00:00:00,0,1,0,0,0,0,25.13368983957219,55,6.186,235.0210909090909,10.292727272727273,4150,204.35813493975903,medium,high
506,2024-01-08,00:20:00,Chennai,Market,Hospital,Mini,11.76,272.38,4.25,4.76,Wallet,4.51,Completed,0,0,,,2024-01-08 00:20:00,0,1,0,0,0,0,23.16156462585034,160,6.8181875000000005,200.450375,8.632375,4155,204.11986762936223,long,premium
507,2024-01-08,00:40:00,Chennai,Tech Park,Tech Park,Bike,12.41,275.24,4.19,4.12,Cash,10.48,Cancelled,1,0,Driver asked to cancel,Driver not moving,2024-01-08 00:40:00,1,0,0,0,0,0,22.178887993553587,83,6.641927710843373,183.87578313253013,7.404819277108434,4155,204.11986762936223,long,premium
508,2024-01-08,01:00:00,Delhi,Airport,Tech Park,Prime Sedan,2.55,81.27,3.72,4.84,Card,14.69,Completed,0,0,,,2024-01-08 01:00:00,0,1,1,0,0,0,31.87058823529412,97,6.651855670103093,203.3332989690722,8.588453608247423,4181,205.5532791198278,short,low
509,2024-01-08,01:20:00,Bengaluru,University,Hospital,Auto,5.05,116.93,3.97,3.78,Cash,9.91,Completed,0,0,,,2024-01-08 01:20:00,0,1,1,0,0,0,23.15445544554456,138,6.099420289855073,196.835,8.47195652173913,4217,206.72134930045058,medium,low
510,2024-01-08,01:40:00,Bengaluru,Tech Park,Airport,Prime Sedan,3.09,104.02,4.56,3.15,Wallet,5.55,Cancelled,1,0,Long wait time,Long wait time,2024-01-08 01:40:00,1,0,1,0,0,0,33.663430420711975,83,6.478554216867471,208.02072289156627,8.971204819277109,4217,206.72134930045058,medium,low
511,2024-01-08,02:00:00,Delhi,Tech Park,Mall,Bike,7.76,149.6,4.29,4.0,UPI,7.62,Cancelled,1,1,Driver asked to cancel,Customer changed plans,2024-01-08 02:00:00,1,0,2,0,0,0,19.27835051546392,108,7.151666666666666,197.17962962962963,8.56037037037037,4181,205.5532791198278,medium,mid
512,2024-01-08,02:20:00,Chennai,Market,Market,SUV,5.77,106.63,4.23,4.44,UPI,8.13,Completed,0,0,,,2024-01-08 02:20:00,0,1,2,0,0,0,18.48006932409012,52,6.044038461538462,197.995,8.600384615384616,4155,204.11986762936223,medium,low
513,2024-01-08,02:40:00,Pune,University,Mall,Mini,9.48,189.06,4.61,4.03,Wallet,7.71,Cancelled,0,0,Customer changed plans,Driver asked to cancel,2024-01-08 02:40:00,1,0,2,0,0,0,19.943037974683545,129,6.694418604651163,189.86651162790696,8.157286821705426,4079,206.66771512625644,long,high
514,2024-01-08,03:00:00,Bengaluru,Airport,Residential,Mini,9.94,187.63,4.81,4.3,Cash,3.09,Completed,0,0,,,2024-01-08 03:00:00,0,1,3,0,0,0,18.87625754527163,137,5.755255474452555,207.4909489051095,9.122773722627736,4217,206.72134930045058,long,high
515,2024-01-08,03:20:00,Hyderabad,Market,Airport,Mini,0.8,60.29,4.05,4.24,Cash,9.1,Completed,0,0,,,2024-01-08 03:20:00,0,1,3,0,0,0,75.3625,136,5.868235294117647,209.8464705882353,8.952279411764707,4218,204.3446846846847,short,low
516,2024-01-08,03:40:00,Mumbai,Hospital,University,Auto,7.44,177.87,4.27,3.85,Wallet,11.05,Cancelled,0,0,Driver asked to cancel,Customer changed plans,2024-01-08 03:40:00,1,0,3,0,0,0,23.907258064516128,129,6.224108527131783,206.29643410852714,8.872093023255815,4150,204.35813493975903,medium,mid
517,2024-01-08,04:00:00,Chennai,Market,Residential,Mini,16.02,375.45,3.62,5.0,UPI,1.0,Completed,0,0,,,2024-01-08 04:00:00,0,1,4,0,0,0,23.43632958801498,160,6.8181875000000005,200.450375,8.632375,4155,204.11986762936223,very_long,premium
518,2024-01-08,04:20:00,Hyderabad,Mall,Residential,Mini,5.05,148.94,4.68,4.2,Wallet,3.76,Completed,0,0,,,2024-01-08 04:20:00,0,1,4,0,0,0,29.493069306930693,146,6.458835616438356,209.16171232876712,8.748082191780822,4218,204.3446846846847,medium,mid
519,2024-01-08,04:40:00,Chennai,Residential,Hospital,Bike,4.94,140.54,5.0,3.96,Wallet,7.15,Completed,0,0,,,2024-01-08 04:40:00,0,1,4,0,0,0,28.449392712550605,92,6.184673913043478,226.1216304347826,9.858478260869566,4155,204.11986762936223,medium,mid
520,2024-01-08,05:00:00,Chennai,Residential,University,Prime Sedan,14.26,238.63,4.23,5.0,Wallet,6.08,Cancelled,0,1,Driver asked to cancel,Driver not moving,2024-01-08 05:00:00,1,0,5,0,0,0,16.73422159887798,99,7.184141414141414,209.5051515151515,8.996464646464647,4155,204.11986762936223,long,high
521,2024-01-08,05:20:00,Chennai,Mall,University,Auto,12.79,294.88,4.22,3.84,Cash,7.26,Cancelled,1,0,Driver not moving,Driver not moving,2024-01-08 05:20:00,1,0,5,0,0,0,23.05551211884285,131,6.118778625954198,213.9485496183206,9.168702290076336,4155,204.11986762936223,long,premium
522,2024-01-08,05:40:00,Mumbai,Airport,Tech Park,Bike,3.37,125.09,4.32,4.31,Wallet,2.07,Cancelled,0,1,High fare,Driver asked to cancel,2024-01-08 05:40:00,1,0,5,0,0,0,37.118694362017806,119,6.322016806722689,197.3427731092437,8.319579831932773,4150,204.35813493975903,medium,low
523,2024-01-08,06:00:00,Pune,Mall,Mall,Mini,11.97,250.05,4.43,4.0,Cash,1.0,Cancelled,0,0,Driver asked to cancel,High fare,2024-01-08 06:00:00,1,0,6,0,0,0,20.88972431077694,158,6.550822784810126,205.47462025316457,8.949050632911392,4079,206.66771512625644,long,high
524,2024-01-08,06:20:00,Pune,Hospital,Hospital,SUV,4.03,122.96,4.45,3.71,Cash,5.74,Completed,0,0,,,2024-01-08 06:20:00,0,1,6,0,0,0,30.51116625310173,52,6.571346153846154,214.91692307692307,9.702307692307691,4079,206.66771512625644,medium,low
525,2024-01-08,06:40:00,Mumbai,University,Hospital,Mini,4.9,123.39,4.45,4.68,Card,4.82,Cancelled,0,0,Customer changed plans,Driver not moving,2024-01-08 06:40:00,1,0,6,0,0,0,25.18163265306122,155,5.740774193548387,216.36354838709676,9.410387096774192,4150,204.35813493975903,medium,low
526,2024-01-08,07:00:00,Hyderabad,Mall,Mall,Bike,3.37,76.27,3.86,4.27,UPI,10.89,Completed,0,0,,,2024-01-08 07:00:00,0,1,7,0,0,0,22.63204747774481,101,6.946831683168317,194.62683168316832,8.350990099009902,4218,204.3446846846847,medium,low
527,2024-01-08,07:20:00,Chennai,Railway Station,Airport,Mini,2.53,82.99,4.33,3.7,Card,7.21,Completed,0,0,,,2024-01-08 07:20:00,0,1,7,0,0,0,32.80237154150198,148,6.598648648648648,214.7150675675676,9.145743243243242,4155,204.11986762936223,short,low
528,2024-01-08,07:40:00,Mumbai,Tech Park,Railway Station,Auto,8.08,216.83,4.57,5.0,Card,1.0,Cancelled,1,1,Driver not moving,Long wait time,2024-01-08 07:40:00,1,0,7,0,0,0,26.83539603960396,123,6.13869918699187,191.50642276422764,7.9973983739837395,4150,204.35813493975903,long,high
529,2024-01-08,08:00:00,Pune,Mall,Hospital,Prime Sedan,2.19,120.19,3.93,4.28,Card,7.34,Cancelled,0,1,Driver not moving,Driver asked to cancel,2024-01-08 08:00:00,1,0,8,0,0,1,54.88127853881279,106,6.54811320754717,219.15028301886792,9.514433962264151,4079,206.66771512625644,short,low
530,2024-01-08,08:20:00,Pune,Tech Park,Residential,Auto,8.32,248.13,3.87,4.86,Cash,13.15,Cancelled,0,0,Driver asked to cancel,Long wait time,2024-01-08 08:20:00,1,0,8,0,0,1,29.823317307692307,132,5.933560606060606,222.13757575757575,9.735454545454544,4079,206.66771512625644,long,high
531,2024-01-08,08:40:00,Mumbai,Airport,Market,Prime Sedan,8.13,254.13,4.16,4.89,Wallet,10.62,Cancelled,1,1,High fare,Long wait time,2024-01-08 08:40:00,1,0,8,0,0,1,31.258302583025827,100,6.3888,209.6898,8.7804,4150,204.35813493975903,long,high
532,2024-01-08,09:00:00,Delhi,Tech Park,University,Mini,6.66,187.62,4.41,3.57,Card,7.23,Cancelled,1,1,Customer changed plans,Customer changed plans,2024-01-08 09:00:00,1,0,9,0,0,1,28.17117117117117,137,6.378102189781021,202.07605839416058,8.918102189781022,4181,205.5532791198278,medium,high
533,2024-01-08,09:20:00,Hyderabad,Hospital,Mall,Mini,5.24,162.24,4.57,4.61,Card,3.41,Completed,0,0,,,2024-01-08 09:20:00,0,1,9,0,0,1,30.9618320610687,146,5.912945205479452,199.38801369863015,8.50431506849315,4218,204.3446846846847,medium,mid
534,2024-01-08,09:40:00,Bengaluru,Mall,Tech Park,Bike,4.47,148.74,4.62,4.75,Wallet,4.42,Completed,0,0,,,2024-01-08 09:40:00,0,1,9,0,0,1,33.275167785234906,108,7.154814814814815,194.33851851851853,8.107962962962963,4217,206.72134930045058,medium,mid
535,2024-01-08,10:00:00,Bengaluru,Tech Park,Residential,Bike,3.01,116.66,4.05,4.34,Card,4.33,Completed,0,0,,,2024-01-08 10:00:00,0,1,10,0,0,1,38.75747508305648,104,6.654038461538462,202.0528846153846,8.389999999999999,4217,206.72134930045058,medium,low
536,2024-01-08,10:20:00,Pune,University,Tech Park,Bike,18.48,395.78,3.69,4.75,Cash,8.17,Completed,0,0,,,2024-01-08 10:20:00,0,1,10,0,0,1,21.416666666666664,76,6.966052631578947,207.16144736842105,8.580131578947368,4079,206.66771512625644,very_long,premium
537,2024-01-08,10:40:00,Chennai,Mall,Hospital,Bike,6.44,151.58,4.9,4.06,Cash,7.8,Completed,0,0,,,2024-01-08 10:40:00,0,1,10,0,0,1,23.53726708074534,110,6.862454545454545,185.93063636363635,7.960545454545454,4155,204.11986762936223,medium,mid
538,2024-01-08,11:00:00,Pune,Market,Airport,Auto,6.28,104.3,4.78,5.0,Wallet,5.42,Cancelled,1,0,Driver asked to cancel,Long wait time,2024-01-08 11:00:00,1,0,11,0,0,0,16.608280254777068,138,6.009420289855072,203.68565217391304,8.867536231884058,4079,206.66771512625644,medium,low
539,2024-01-08,11:20:00,Delhi,Residential,Mall,Auto,3.51,108.85,4.19,4.05,Card,10.07,Completed,0,0,,,2024-01-08 11:20:00,0,1,11,0,0,0,31.011396011396013,113,6.226637168141593,188.74398230088497,7.912566371681416,4181,205.5532791198278,medium,low
540,2024-01-08,11:40:00,Mumbai,Tech Park,University,Mini,17.24,311.73,4.62,4.99,Wallet,2.78,Cancelled,0,1,Driver asked to cancel,Driver asked to cancel,2024-01-08 11:40:00,1,0,11,0,0,0,18.081786542923435,158,6.254367088607595,209.44348101265822,9.167848101265824,4150,204.35813493975903,very_long,premium
541,2024-01-08,12:00:00,Delhi,Market,University,Mini,4.7,114.91,4.45,4.49,UPI,9.49,Completed,0,0,,,2024-01-08 12:00:00,0,1,12,0,0,0,24.448936170212765,143,5.897832167832168,215.60608391608392,9.371888111888113,4181,205.5532791198278,medium,low
542,2024-01-08,12:20:00,Delhi,Hospital,Railway Station,Bike,8.88,219.57,4.29,4.46,Cash,14.88,Cancelled,1,1,Long wait time,High fare,2024-01-08 12:20:00,1,0,12,0,0,0,24.726351351351347,119,6.073529411764706,216.2518487394958,9.193949579831932,4181,205.5532791198278,long,high
543,2024-01-08,12:40:00,Chennai,Airport,University,Prime Sedan,10.09,223.11,4.98,3.7,Wallet,12.2,Cancelled,0,0,Customer changed plans,Customer changed plans,2024-01-08 12:40:00,1,0,12,0,0,0,22.111992071357783,91,6.314175824175824,205.199010989011,8.661428571428573,4155,204.11986762936223,long,high
544,2024-01-08,13:00:00,Mumbai,Residential,Railway Station,Mini,8.09,154.02,4.12,4.96,UPI,9.56,Completed,0,0,,,2024-01-08 13:00:00,0,1,13,0,0,0,19.038318912237333,144,6.367638888888889,206.725,9.073958333333334,4150,204.35813493975903,long,mid
545,2024-01-08,13:20:00,Chennai,Tech Park,Residential,SUV,2.14,83.32,3.86,3.87,Cash,3.33,Completed,0,0,,,2024-01-08 13:20:00,0,1,13,0,0,0,38.93457943925233,52,6.079615384615384,187.29096153846152,8.028461538461539,4155,204.11986762936223,short,low
546,2024-01-08,13:40:00,Mumbai,University,Airport,Prime Sedan,11.64,285.06,4.4,5.0,Cash,6.52,Cancelled,0,0,Driver not moving,High fare,2024-01-08 13:40:00,1,0,13,0,0,0,24.489690721649485,102,6.409411764705882,217.86049019607844,9.77029411764706,4150,204.35813493975903,long,premium
547,2024-01-08,14:00:00,Hyderabad,University,Mall,Mini,4.66,138.59,4.15,4.45,UPI,8.07,Completed,0,0,,,2024-01-08 14:00:00,0,1,14,0,0,0,29.740343347639485,146,6.3165068493150685,215.51753424657534,9.056575342465754,4218,204.3446846846847,medium,mid
548,2024-01-08,14:20:00,Bengaluru,Market,Airport,SUV,12.71,302.4,4.41,4.48,UPI,6.28,Cancelled,1,1,Driver not moving,Driver asked to cancel,2024-01-08 14:20:00,1,0,14,0,0,0,23.79228953579858,39,6.110769230769231,222.8997435897436,10.021538461538462,4217,206.72134930045058,long,premium
549,2024-01-08,14:40:00,Hyderabad,Market,Airport,Bike,7.11,166.9,4.25,4.05,UPI,8.03,Completed,0,0,,,2024-01-08 14:40:00,0,1,14,0,0,0,23.473980309423347,77,7.015064935064935,208.21129870129872,8.775584415584415,4218,204.3446846846847,medium,mid
550,2024-01-08,15:00:00,Mumbai,Residential,Mall,Mini,10.51,211.57,4.1,4.11,UPI,17.79,Cancelled,1,0,High fare,Long wait time,2024-01-08 15:00:00,1,0,15,0,0,0,20.13035204567079,144,6.367638888888889,206.725,9.073958333333334,4150,204.35813493975903,long,high
551,2024-01-08,15:20:00,Chennai,Airport,University,Auto,16.52,374.71,4.27,3.52,Cash,11.92,Cancelled,1,0,Driver asked to cancel,High fare,2024-01-08 15:20:00,1,0,15,0,0,0,22.68220338983051,123,6.94089430894309,226.44926829268292,9.900650406504065,4155,204.11986762936223,very_long,premium
552,2024-01-08,15:40:00,Mumbai,Airport,Tech Park,Prime Sedan,11.35,300.55,3.82,4.66,Cash,15.86,Cancelled,1,1,Driver not moving,Driver not moving,2024-01-08 15:40:00,1,0,15,0,0,0,26.480176211453745,100,6.3888,209.6898,8.7804,4150,204.35813493975903,long,premium
553,2024-01-08,16:00:00,Hyderabad,University,Market,Prime Sedan,10.68,218.88,3.81,4.46,Wallet,11.51,Cancelled,1,1,Driver not moving,Customer changed plans,2024-01-08 16:00:00,1,0,16,0,0,0,20.49438202247191,108,6.48712962962963,192.54916666666668,8.219074074074074,4218,204.3446846846847,long,high
554,2024-01-08,16:20:00,Hyderabad,Tech Park,Hospital,Prime Sedan,11.99,229.9,4.26,5.0,Card,4.47,Cancelled,1,0,Driver asked to cancel,Customer changed plans,2024-01-08 16:20:00,1,0,16,0,0,0,19.174311926605505,108,6.439166666666667,204.33925925925925,8.834444444444445,4218,204.3446846846847,long,high
555,2024-01-08,16:40:00,Bengaluru,Market,Railway Station,SUV,3.91,130.96,4.49,4.16,Cash,2.24,Completed,0,0,,,2024-01-08 16:40:00,0,1,16,0,0,0,33.49360613810742,39,6.110769230769231,222.8997435897436,10.021538461538462,4217,206.72134930045058,medium,mid
556,2024-01-08,17:00:00,Delhi,Residential,University,SUV,13.06,260.7,3.76,5.0,Card,4.37,Cancelled,0,0,Customer changed plans,Driver not moving,2024-01-08 17:00:00,1,0,17,0,0,1,19.961715160796324,44,6.341363636363636,199.5193181818182,8.611590909090909,4181,205.5532791198278,long,premium
557,2024-01-08,17:20:00,Mumbai,Railway Station,Market,Auto,6.08,141.58,4.51,3.82,UPI,6.07,Cancelled,1,0,Driver not moving,Long wait time,2024-01-08 17:20:00,1,0,17,0,0,1,23.28618421052632,135,6.061555555555556,210.19348148148148,8.953185185185186,4150,204.35813493975903,medium,mid
