booking_id,date,time,city,pickup_location,drop_location,vehicle_type,ride_distance,booking_value,driver_rating,customer_rating,payment_method,wait_time,booking_status,cancelled_by_customer,cancelled_by_driver,customer_cancel_reason,driver_cancel_reason,booking_datetime,is_cancelled,is_completed,hour,day_of_week,is_weekend,is_peak_hour,fare_per_km
1756,2024-01-25,09:00:00,Mumbai,Residential,Residential,Mini,10.35,292.81,3.7,4.73,Card,14.19,Cancelled,0,1,Customer changed plans,Driver asked to cancel,2024-01-25 09:00:00,1,0,9,3,0,1,28.290821256038647
1757,2024-01-25,09:20:00,Chennai,Mall,Airport,Bike,13.85,306.78,4.4,5.0,Wallet,14.13,Completed,0,0,,,2024-01-25 09:20:00,0,1,9,3,0,1,22.15018050541516
1758,2024-01-25,09:40:00,Chennai,Tech Park,Residential,Bike,13.25,267.66,4.39,4.87,Wallet,1.5,Cancelled,1,0,High fare,Customer changed plans,2024-01-25 09:40:00,1,0,9,3,0,1,20.200754716981134
1759,2024-01-25,10:00:00,Pune,Market,Mall,SUV,8.48,246.15,4.25,3.71,UPI,4.87,Completed,0,0,,,2024-01-25 10:00:00,0,1,10,3,0,1,29.027122641509433
1760,2024-01-25,10:20:00,Chennai,Market,Tech Park,Mini,6.66,220.67,4.8,4.64,Card,3.91,Cancelled,1,1,High fare,High fare,2024-01-25 10:20:00,1,0,10,3,0,1,33.13363363363363
1761,2024-01-25,10:40:00,Hyderabad,Mall,Airport,Mini,6.1,196.04,4.36,5.0,Card,8.86,Cancelled,0,1,Driver not moving,Long wait time,2024-01-25 10:40:00,1,0,10,3,0,1,32.13770491803279
1762,2024-01-25,11:00:00,Chennai,Residential,Tech Park,Mini,20.13,441.48,4.13,3.8,Cash,4.66,Cancelled,1,0,Long wait time,Customer changed plans,2024-01-25 11:00:00,1,0,11,3,0,0,21.931445603576755
1763,2024-01-25,11:20:00,Mumbai,Tech Park,Airport,SUV,4.03,119.65,4.07,4.9,UPI,13.16,Cancelled,1,0,Customer changed plans,High fare,2024-01-25 11:20:00,1,0,11,3,0,0,29.68982630272953
1764,2024-01-25,11:40:00,Bengaluru,Railway Station,Tech Park,Mini,4.1,122.54,4.61,4.55,Card,4.4,Completed,0,0,,,2024-01-25 11:40:00,0,1,11,3,0,0,29.887804878048783
1765,2024-01-25,12:00:00,Hyderabad,Residential,Market,Bike,14.66,335.85,3.78,4.35,Card,6.03,Cancelled,1,1,Driver asked to cancel,Customer changed plans,2024-01-25 12:00:00,1,0,12,3,0,0,22.909276944065486
1766,2024-01-25,12:20:00,Bengaluru,Railway Station,Airport,Bike,13.76,253.41,4.12,4.38,Wallet,4.72,Cancelled,0,0,Driver not moving,High fare,2024-01-25 12:20:00,1,0,12,3,0,0,18.416424418604652
1767,2024-01-25,12:40:00,Mumbai,University,Airport,Auto,6.37,151.82,4.31,4.1,Cash,8.9,Completed,0,0,,,2024-01-25 12:40:00,0,1,12,3,0,0,23.83359497645212
1768,2024-01-25,13:00:00,Delhi,Mall,Market,Auto,11.11,188.63,4.21,3.58,Wallet,14.8,Cancelled,1,0,High fare,Long wait time,2024-01-25 13:00:00,1,0,13,3,0,0,16.97839783978398
1769,2024-01-25,13:20:00,Mumbai,Residential,Railway Station,Auto,12.12,304.77,4.32,4.71,Card,10.22,Completed,0,0,,,2024-01-25 13:20:00,0,1,13,3,0,0,25.146039603960396
1770,2024-01-25,13:40:00,Hyderabad,Market,Market,Bike,2.49,90.71,4.75,3.48,Wallet,4.15,Completed,0,0,,,2024-01-25 13:40:00,0,1,13,3,0,0,36.429718875502004
1771,2024-01-25,14:00:00,Hyderabad,Mall,Residential,Auto,17.85,280.35,4.26,4.16,Card,1.93,Cancelled,1,1,High fare,Driver asked to cancel,2024-01-25 14:00:00,1,0,14,3,0,0,15.705882352941176
1772,2024-01-25,14:20:00,Chennai,Residential,Mall,Prime Sedan,12.11,167.28,4.0,4.26,Cash,3.06,Cancelled,1,0,Customer changed plans,Driver not moving,2024-01-25 14:20:00,1,0,14,3,0,0,13.813377374071017
1773,2024-01-25,14:40:00,Delhi,University,Hospital,Auto,10.48,226.92,4.89,4.1,UPI,12.42,Cancelled,0,1,High fare,Driver asked to cancel,2024-01-25 14:40:00,1,0,14,3,0,0,21.652671755725187
1774,2024-01-25,15:00:00,Chennai,Tech Park,Airport,Auto,12.18,245.6,4.25,4.34,UPI,6.19,Cancelled,0,1,Customer changed plans,Driver not moving,2024-01-25 15:00:00,1,0,15,3,0,0,20.164203612479476
1775,2024-01-25,15:20:00,Pune,Tech Park,Railway Station,Bike,9.63,194.37,4.5,5.0,Cash,6.65,Cancelled,0,0,High fare,Long wait time,2024-01-25 15:20:00,1,0,15,3,0,0,20.18380062305296
1776,2024-01-25,15:40:00,Hyderabad,Market,Tech Park,Bike,7.22,174.5,4.87,4.35,Wallet,9.82,Completed,0,0,,,2024-01-25 15:40:00,0,1,15,3,0,0,24.168975069252078
1777,2024-01-25,16:00:00,Mumbai,Airport,Tech Park,SUV,8.53,215.0,4.1,4.38,Cash,5.55,Cancelled,0,1,High fare,Customer changed plans,2024-01-25 16:00:00,1,0,16,3,0,0,25.205158264947247
1778,2024-01-25,16:20:00,Hyderabad,Airport,Hospital,Bike,2.28,92.22,4.97,4.7,Wallet,10.72,Completed,0,0,,,2024-01-25 16:20:00,0,1,16,3,0,0,40.44736842105264
1779,2024-01-25,16:40:00,Pune,Market,Hospital,Bike,25.26,583.22,4.97,4.48,Wallet,4.76,Cancelled,0,0,Customer changed plans,Driver asked to cancel,2024-01-25 16:40:00,1,0,16,3,0,0,23.08867775138559
1780,2024-01-25,17:00:00,Pune,University,Market,Auto,7.13,167.46,4.09,4.31,Cash,4.0,Completed,0,0,,,2024-01-25 17:00:00,0,1,17,3,0,1,23.486676016830295
1781,2024-01-25,17:20:00,Hyderabad,Railway Station,University,Auto,24.99,598.91,4.15,4.1,Wallet,2.16,Cancelled,1,1,Driver asked to cancel,High fare,2024-01-25 17:20:00,1,0,17,3,0,1,23.965986394557824
1782,2024-01-25,17:40:00,Pune,Tech Park,Market,Auto,8.63,180.59,4.61,4.3,Card,1.0,Completed,0,0,,,2024-01-25 17:40:00,0,1,17,3,0,1,20.925840092699882
1783,2024-01-25,18:00:00,Chennai,Railway Station,Tech Park,Auto,4.86,157.76,4.86,4.5,UPI,6.29,Cancelled,1,1,Long wait time,Driver not moving,2024-01-25 18:00:00,1,0,18,3,0,1,32.46090534979423
1784,2024-01-25,18:20:00,Hyderabad,Hospital,Railway Station,Auto,17.52,388.54,4.64,4.5,Wallet,9.38,Cancelled,0,0,Long wait time,High fare,2024-01-25 18:20:00,1,0,18,3,0,1,22.176940639269407
1785,2024-01-25,18:40:00,Chennai,Railway Station,Hospital,Auto,10.19,281.57,4.34,3.81,Card,9.33,Completed,0,0,,,2024-01-25 18:40:00,0,1,18,3,0,1,27.63199214916585
1786,2024-01-25,19:00:00,Mumbai,Mall,Market,Auto,31.05,509.08,4.54,3.62,Wallet,12.75,Completed,0,0,,,2024-01-25 19:00:00,0,1,19,3,0,1,16.39549114331723
1787,2024-01-25,19:20:00,Pune,Tech Park,Market,Mini,4.76,170.11,4.6,4.49,Card,5.25,Completed,0,0,,,2024-01-25 19:20:00,0,1,19,3,0,1,35.7373949579832
1788,2024-01-25,19:40:00,Hyderabad,Airport,Railway Station,Mini,17.99,429.41,4.46,3.89,Card,12.62,Completed,0,0,,,2024-01-25 19:40:00,0,1,19,3,0,1,23.869371873262928
1789,2024-01-25,20:00:00,Mumbai,Airport,Mall,Prime Sedan,18.61,323.93,4.19,4.3,UPI,5.76,Completed,0,0,,,2024-01-25 20:00:00,0,1,20,3,0,1,17.406233207952713
1790,2024-01-25,20:20:00,Hyderabad,Tech Park,University,Mini,12.8,316.35,4.64,4.14,Wallet,2.13,Cancelled,0,1,Customer changed plans,High fare,2024-01-25 20:20:00,1,0,20,3,0,1,24.71484375
1791,2024-01-25,20:40:00,Delhi,Railway Station,Mall,Bike,18.71,385.32,4.26,4.04,Card,7.69,Completed,0,0,,,2024-01-25 20:40:00,0,1,20,3,0,1,20.594334580438268
1792,2024-01-25,21:00:00,Chennai,Hospital,Tech Park,Bike,7.26,253.18,3.69,4.5,UPI,2.26,Completed,0,0,,,2024-01-25 21:00:00,0,1,21,3,0,1,34.8732782369146
1793,2024-01-25,21:20:00,Mumbai,Residential,Mall,Prime Sedan,4.02,151.28,3.87,4.29,Cash,5.25,Cancelled,1,1,Driver not moving,Customer changed plans,2024-01-25 21:20:00,1,0,21,3,0,1,37.63184079601991
1794,2024-01-25,21:40:00,Chennai,Railway Station,Airport,Mini,5.21,181.04,4.8,4.8,Card,11.24,Cancelled,1,0,Long wait time,Driver asked to cancel,2024-01-25 21:40:00,1,0,21,3,0,1,34.74856046065259
1795,2024-01-25,22:00:00,Delhi,Mall,Hospital,Prime Sedan,8.22,172.53,3.98,4.61,Wallet,1.0,Completed,0,0,,,2024-01-25 22:00:00,0,1,22,3,0,0,20.98905109489051
1796,2024-01-25,22:20:00,Pune,Hospital,University,SUV,13.24,307.79,4.39,3.85,Card,5.98,Cancelled,0,1,Driver asked to cancel,Customer changed plans,2024-01-25 22:20:00,1,0,22,3,0,0,23.246978851963746
1797,2024-01-25,22:40:00,Mumbai,Mall,Tech Park,SUV,4.25,121.36,4.8,4.06,Card,3.14,Completed,0,0,,,2024-01-25 22:40:00,0,1,22,3,0,0,28.55529411764706
1798,2024-01-25,23:00:00,Chennai,Residential,Railway Station,Auto,6.11,151.41,4.41,4.14,UPI,11.29,Completed,0,0,,,2024-01-25 23:00:00,0,1,23,3,0,0,24.78068739770867
1799,2024-01-25,23:20:00,Mumbai,Market,Mall,Auto,4.54,131.3,5.0,3.96,UPI,15.7,Completed,0,0,,,2024-01-25 23:20:00,0,1,23,3,0,0,28.92070484581498
1800,2024-01-25,23:40:00,Bengaluru,Railway Station,Railway Station,Auto,14.82,301.8,4.32,4.78,Cash,4.48,Cancelled,1,1,Driver asked to cancel,Customer changed plans,2024-01-25 23:40:00,1,0,23,3,0,0,20.36437246963563
1801,2024-01-26,00:00:00,Pune,Tech Park,Hospital,Mini,24.87,567.25,4.06,4.03,Cash,8.58,Completed,0,0,,,2024-01-26 00:00:00,0,1,0,4,0,0,22.808604744672294
1802,2024-01-26,00:20:00,Mumbai,Market,Mall,Bike,3.46,101.48,3.85,4.24,Wallet,1.52,Completed,0,0,,,2024-01-26 00:20:00,0,1,0,4,0,0,29.32947976878613
1803,2024-01-26,00:40:00,Chennai,University,Tech Park,Bike,11.47,206.45,3.7,4.42,UPI,6.87,Completed,0,0,,,2024-01-26 00:40:00,0,1,0,4,0,0,17.999128160418483
1804,2024-01-26,01:00:00,Pune,Railway Station,Tech Park,Auto,16.05,302.5,4.89,3.74,UPI,2.45,Cancelled,0,1,Driver asked to cancel,Driver asked to cancel,2024-01-26 01:00:00,1,0,1,4,0,0,18.847352024922117
1805,2024-01-26,01:20:00,Chennai,University,Market,Mini,6.79,160.03,3.96,4.26,Card,2.73,Completed,0,0,,,2024-01-26 01:20:00,0,1,1,4,0,0,23.568483063328426
1806,2024-01-26,01:40:00,Hyderabad,Mall,Tech Park,Prime Sedan,2.4,87.46,3.79,4.98,Wallet,4.97,Completed,0,0,,,2024-01-26 01:40:00,0,1,1,4,0,0,36.44166666666666
1807,2024-01-26,02:00:00,Mumbai,Railway Station,Mall,Auto,17.41,354.21,4.23,4.28,Wallet,2.76,Cancelled,0,1,Driver not moving,Customer changed plans,2024-01-26 02:00:00,1,0,2,4,0,0,20.345203905801263
1808,2024-01-26,02:20:00,Chennai,Market,Residential,Mini,2.26,85.32,4.15,4.1,Card,7.08,Completed,0,0,,,2024-01-26 02:20:00,0,1,2,4,0,0,37.75221238938053
1809,2024-01-26,02:40:00,Bengaluru,University,Airport,Auto,20.76,361.51,4.12,4.62,Wallet,5.56,Cancelled,0,1,Customer changed plans,Long wait time,2024-01-26 02:40:00,1,0,2,4,0,0,17.41377649325626
1810,2024-01-26,03:00:00,Chennai,Market,Market,Auto,4.46,101.62,4.8,4.61,Cash,3.33,Completed,0,0,,,2024-01-26 03:00:00,0,1,3,4,0,0,22.784753363228702
1811,2024-01-26,03:20:00,Hyderabad,Railway Station,Tech Park,SUV,1.95,67.03,4.43,3.21,Wallet,3.11,Completed,0,0,,,2024-01-26 03:20:00,0,1,3,4,0,0,34.37435897435898
1812,2024-01-26,03:40:00,Hyderabad,Mall,Airport,SUV,5.52,150.83,4.66,4.19,Wallet,7.94,Cancelled,0,1,Customer changed plans,Long wait time,2024-01-26 03:40:00,1,0,3,4,0,0,27.324275362318843
1813,2024-01-26,04:00:00,Chennai,Airport,Hospital,Bike,7.75,122.33,5.0,4.42,Card,9.28,Completed,0,0,,,2024-01-26 04:00:00,0,1,4,4,0,0,15.784516129032259
1814,2024-01-26,04:20:00,Mumbai,Tech Park,Mall,Prime Sedan,8.96,204.94,4.07,4.63,Wallet,5.97,Completed,0,0,,,2024-01-26 04:20:00,0,1,4,4,0,0,22.872767857142854
1815,2024-01-26,04:40:00,Bengaluru,Market,Tech Park,SUV,12.13,268.58,4.43,4.77,Cash,8.78,Cancelled,0,0,Customer changed plans,Customer changed plans,2024-01-26 04:40:00,1,0,4,4,0,0,22.141797197032147
1816,2024-01-26,05:00:00,Chennai,Railway Station,Tech Park,Mini,9.53,224.48,3.86,4.13,Card,2.21,Cancelled,1,1,Customer changed plans,Driver not moving,2024-01-26 05:00:00,1,0,5,4,0,0,23.555089192025186
1817,2024-01-26,05:20:00,Hyderabad,University,University,Auto,23.59,478.31,4.89,4.27,Card,2.52,Cancelled,1,1,Customer changed plans,High fare,2024-01-26 05:20:00,1,0,5,4,0,0,20.275964391691396
1818,2024-01-26,05:40:00,Mumbai,Railway Station,Hospital,Mini,7.49,170.69,4.28,3.95,Wallet,3.43,Completed,0,0,,,2024-01-26 05:40:00,0,1,5,4,0,0,22.7890520694259
1819,2024-01-26,06:00:00,Mumbai,Hospital,Tech Park,Auto,9.89,174.31,3.27,4.8,UPI,2.04,Completed,0,0,,,2024-01-26 06:00:00,0,1,6,4,0,0,17.624873609706775
1820,2024-01-26,06:20:00,Hyderabad,Airport,Hospital,Bike,9.32,185.42,3.88,3.29,Wallet,1.0,Completed,0,0,,,2024-01-26 06:20:00,0,1,6,4,0,0,19.89484978540772
1821,2024-01-26,06:40:00,Pune,Airport,Airport,SUV,1.73,81.48,4.87,3.62,Card,4.58,Completed,0,0,,,2024-01-26 06:40:00,0,1,6,4,0,0,47.09826589595376
1822,2024-01-26,07:00:00,Mumbai,University,Railway Station,Prime Sedan,2.92,98.99,3.71,4.97,Wallet,2.96,Cancelled,0,1,Customer changed plans,Long wait time,2024-01-26 07:00:00,1,0,7,4,0,0,33.900684931506845
1823,2024-01-26,07:20:00,Pune,University,Residential,Mini,8.24,157.58,4.32,4.23,Wallet,4.0,Completed,0,0,,,2024-01-26 07:20:00,0,1,7,4,0,0,19.123786407766993
1824,2024-01-26,07:40:00,Pune,Hospital,Tech Park,Mini,10.73,197.42,4.52,4.05,UPI,2.7,Completed,0,0,,,2024-01-26 07:40:00,0,1,7,4,0,0,18.39888164026095
1825,2024-01-26,08:00:00,Hyderabad,Hospital,Airport,Prime Sedan,1.1,117.95,4.55,4.7,UPI,3.84,Completed,0,0,,,2024-01-26 08:00:00,0,1,8,4,0,1,107.22727272727272
1826,2024-01-26,08:20:00,Pune,Airport,Market,SUV,24.28,391.19,5.0,3.49,UPI,5.53,Completed,0,0,,,2024-01-26 08:20:00,0,1,8,4,0,1,16.11161449752883
1827,2024-01-26,08:40:00,Pune,Residential,Airport,Auto,11.33,266.18,4.32,4.35,Card,8.5,Cancelled,0,0,Driver asked to cancel,Long wait time,2024-01-26 08:40:00,1,0,8,4,0,1,23.493380406001766
1828,2024-01-26,09:00:00,Pune,Market,Market,SUV,7.91,206.43,4.01,4.58,Card,12.05,Completed,0,0,,,2024-01-26 09:00:00,0,1,9,4,0,1,26.097345132743364
1829,2024-01-26,09:20:00,Hyderabad,Airport,Market,Auto,10.98,314.05,4.04,4.28,Wallet,4.42,Completed,0,0,,,2024-01-26 09:20:00,0,1,9,4,0,1,28.60200364298725
1830,2024-01-26,09:40:00,Chennai,Railway Station,Airport,SUV,5.27,183.04,4.76,2.73,UPI,2.91,Completed,0,0,,,2024-01-26 09:40:00,0,1,9,4,0,1,34.732447817836814
1831,2024-01-26,10:00:00,Pune,Tech Park,Mall,Bike,9.03,236.08,3.49,4.08,UPI,1.09,Cancelled,1,0,Customer changed plans,Driver not moving,2024-01-26 10:00:00,1,0,10,4,0,1,26.143964562569217
1832,2024-01-26,10:20:00,Delhi,Hospital,Railway Station,SUV,10.05,261.23,4.43,3.81,Wallet,19.42,Completed,0,0,,,2024-01-26 10:20:00,0,1,10,4,0,1,25.993034825870648
1833,2024-01-26,10:40:00,Chennai,Tech Park,Tech Park,Mini,17.54,413.43,4.93,5.0,Card,9.15,Cancelled,1,1,Long wait time,Long wait time,2024-01-26 10:40:00,1,0,10,4,0,1,23.570695553021665
1834,2024-01-26,11:00:00,Chennai,Railway Station,Market,Mini,7.01,229.23,4.38,4.74,UPI,6.15,Cancelled,1,0,Driver asked to cancel,Driver not moving,2024-01-26 11:00:00,1,0,11,4,0,0,32.70042796005706
1835,2024-01-26,11:20:00,Pune,Railway Station,University,Prime Sedan,2.32,108.88,4.81,4.12,Wallet,1.63,Completed,0,0,,,2024-01-26 11:20:00,0,1,11,4,0,0,46.93103448275862
1836,2024-01-26,11:40:00,Mumbai,Mall,Airport,Bike,3.93,119.12,3.6,3.44,UPI,1.0,Cancelled,1,1,Driver asked to cancel,Driver asked to cancel,2024-01-26 11:40:00,1,0,11,4,0,0,30.310432569974555
1837,2024-01-26,12:00:00,Pune,Residential,Railway Station,Auto,6.6,149.34,4.8,4.25,Cash,1.04,Completed,0,0,,,2024-01-26 12:00:00,0,1,12,4,0,0,22.62727272727273
1838,2024-01-26,12:20:00,Chennai,University,Railway Station,Bike,2.57,88.87,4.42,3.72,Cash,3.54,Completed,0,0,,,2024-01-26 12:20:00,0,1,12,4,0,0,34.57976653696498
1839,2024-01-26,12:40:00,Delhi,Tech Park,Residential,Auto,3.58,115.1,4.16,4.48,Card,3.03,Cancelled,1,1,High fare,Driver not moving,2024-01-26 12:40:00,1,0,12,4,0,0,32.150837988826815
1840,2024-01-26,13:00:00,Pune,Hospital,Tech Park,Bike,3.96,100.96,4.17,4.39,Cash,2.84,Completed,0,0,,,2024-01-26 13:00:00,0,1,13,4,0,0,25.494949494949495
1841,2024-01-26,13:20:00,Pune,Market,Airport,Prime Sedan,6.27,165.09,4.96,4.08,Cash,3.21,Completed,0,0,,,2024-01-26 13:20:00,0,1,13,4,0,0,26.33014354066986
1842,2024-01-26,13:40:00,Chennai,Tech Park,Airport,Bike,11.23,242.18,4.06,4.41,Wallet,10.19,Completed,0,0,,,2024-01-26 13:40:00,0,1,13,4,0,0,21.565449688334816
1843,2024-01-26,14:00:00,Mumbai,Residential,Market,Prime Sedan,6.05,119.86,4.08,5.0,UPI,1.62,Completed,0,0,,,2024-01-26 14:00:00,0,1,14,4,0,0,19.811570247933886
1844,2024-01-26,14:20:00,Hyderabad,Mall,Railway Station,Prime Sedan,11.75,258.64,4.92,3.51,UPI,2.12,Cancelled,0,0,Driver not moving,Driver not moving,2024-01-26 14:20:00,1,0,14,4,0,0,22.01191489361702
1845,2024-01-26,14:40:00,Pune,Railway Station,Airport,Mini,7.92,167.26,4.46,3.73,Wallet,2.19,Cancelled,0,0,Customer changed plans,Driver asked to cancel,2024-01-26 14:40:00,1,0,14,4,0,0,21.11868686868687
1846,2024-01-26,15:00:00,Mumbai,Tech Park,Residential,Auto,3.68,119.55,4.52,4.37,Cash,3.46,Completed,0,0,,,2024-01-26 15:00:00,0,1,15,4,0,0,32.48641304347826
1847,2024-01-26,15:20:00,Hyderabad,Railway Station,Mall,Prime Sedan,10.17,212.44,3.99,3.87,Card,1.07,Cancelled,0,0,Driver asked to cancel,Long wait time,2024-01-26 15:20:00,1,0,15,4,0,0,20.88888888888889
1848,2024-01-26,15:40:00,Pune,Residential,Tech Park,SUV,9.11,159.95,3.98,4.43,Card,7.55,Completed,0,0,,,2024-01-26 15:40:00,0,1,15,4,0,0,17.557628979143796
1849,2024-01-26,16:00:00,Mumbai,Market,Railway Station,Mini,11.96,231.44,4.97,3.67,UPI,2.88,Cancelled,0,1,Customer changed plans,High fare,2024-01-26 16:00:00,1,0,16,4,0,0,19.351170568561873
1850,2024-01-26,16:20:00,Pune,Railway Station,Tech Park,Auto,13.64,284.3,4.47,4.27,Cash,4.65,Cancelled,1,0,Driver not moving,Driver not moving,2024-01-26 16:20:00,1,0,16,4,0,0,20.843108504398828
1851,2024-01-26,16:40:00,Chennai,Hospital,University,Prime Sedan,17.9,240.51,4.34,4.24,Wallet,5.32,Cancelled,1,1,Driver not moving,Customer changed plans,2024-01-26 16:40:00,1,0,16,4,0,0,13.436312849162011
1852,2024-01-26,17:00:00,Hyderabad,Tech Park,University,Bike,11.48,262.23,4.23,4.54,Cash,3.96,Cancelled,1,1,Long wait time,Long wait time,2024-01-26 17:00:00,1,0,17,4,0,1,22.84233449477352
1853,2024-01-26,17:20:00,Delhi,Mall,Residential,Auto,8.9,175.09,4.29,4.16,Card,9.26,Completed,0,0,,,2024-01-26 17:20:00,0,1,17,4,0,1,19.67303370786517
1854,2024-01-26,17:40:00,Pune,Hospital,Railway Station,Auto,11.99,276.39,4.07,4.71,Cash,11.82,Cancelled,1,0,Customer changed plans,Long wait time,2024-01-26 17:40:00,1,0,17,4,0,1,23.051709758131775
1855,2024-01-26,18:00:00,Delhi,Residential,Residential,SUV,5.6,210.35,4.48,3.8,Card,1.78,Cancelled,1,1,High fare,High fare,2024-01-26 18:00:00,1,0,18,4,0,1,37.5625
1856,2024-01-26,18:20:00,Mumbai,Residential,Mall,Mini,5.28,177.79,4.11,4.4,Wallet,2.76,Cancelled,0,1,Long wait time,Customer changed plans,2024-01-26 18:20:00,1,0,18,4,0,1,33.672348484848484
1857,2024-01-26,18:40:00,Hyderabad,Tech Park,Railway Station,Prime Sedan,19.49,397.77,4.2,3.45,Wallet,2.31,Cancelled,0,1,Customer changed plans,Driver asked to cancel,2024-01-26 18:40:00,1,0,18,4,0,1,20.4089276552078
1858,2024-01-26,19:00:00,Bengaluru,Market,Railway Station,Prime Sedan,5.16,180.47,4.51,3.23,Cash,1.4,Cancelled,0,0,Driver asked to cancel,Driver not moving,2024-01-26 19:00:00,1,0,19,4,0,1,34.974806201550386
1859,2024-01-26,19:20:00,Pune,Tech Park,Hospital,Bike,4.04,161.22,4.84,3.63,Card,8.27,Completed,0,0,,,2024-01-26 19:20:00,0,1,19,4,0,1,39.9059405940594
1860,2024-01-26,19:40:00,Chennai,Railway Station,Residential,Prime Sedan,11.48,275.39,4.78,5.0,Cash,7.07,Completed,0,0,,,2024-01-26 19:40:00,0,1,19,4,0,1,23.98867595818815
1861,2024-01-26,20:00:00,Bengaluru,Tech Park,Mall,Auto,5.64,226.62,4.12,4.91,Cash,2.84,Completed,0,0,,,2024-01-26 20:00:00,0,1,20,4,0,1,40.18085106382979
1862,2024-01-26,20:20:00,Delhi,Market,Hospital,Bike,13.54,361.84,4.27,4.41,Card,2.75,Cancelled,1,0,Driver not moving,Driver asked to cancel,2024-01-26 20:20:00,1,0,20,4,0,1,26.72378138847858
1863,2024-01-26,20:40:00,Bengaluru,University,Residential,Bike,17.06,347.44,3.75,3.88,Wallet,6.03,Cancelled,0,1,Long wait time,Long wait time,2024-01-26 20:40:00,1,0,20,4,0,1,20.365767878077374
1864,2024-01-26,21:00:00,Delhi,University,University,SUV,4.52,157.67,4.56,4.65,Cash,4.18,Completed,0,0,,,2024-01-26 21:00:00,0,1,21,4,0,1,34.88274336283186
1865,2024-01-26,21:20:00,Bengaluru,Mall,Hospital,Mini,12.42,316.76,4.6,3.52,Wallet,6.11,Cancelled,1,0,Customer changed plans,Long wait time,2024-01-26 21:20:00,1,0,21,4,0,1,25.504025764895328
1866,2024-01-26,21:40:00,Delhi,Market,Hospital,Auto,5.07,166.96,4.35,3.34,Cash,3.24,Completed,0,0,,,2024-01-26 21:40:00,0,1,21,4,0,1,32.93096646942801
1867,2024-01-26,22:00:00,Bengaluru,Tech Park,University,Bike,6.7,159.49,4.79,4.18,Cash,5.67,Cancelled,0,0,Customer changed plans,Long wait time,2024-01-26 22:00:00,1,0,22,4,0,0,23.8044776119403
1868,2024-01-26,22:20:00,Bengaluru,Mall,Tech Park,Prime Sedan,9.85,223.32,4.13,4.23,Wallet,9.58,Completed,0,0,,,2024-01-26 22:20:00,0,1,22,4,0,0,22.672081218274112
1869,2024-01-26,22:40:00,Delhi,Mall,Residential,Bike,5.29,132.2,4.37,4.46,UPI,4.67,Cancelled,0,0,High fare,Driver asked to cancel,2024-01-26 22:40:00,1,0,22,4,0,0,24.990548204158788
1870,2024-01-26,23:00:00,Pune,Airport,Tech Park,Auto,9.25,211.06,3.93,3.95,Cash,13.91,Completed,0,0,,,2024-01-26 23:00:00,0,1,23,4,0,0,22.817297297297298
1871,2024-01-26,23:20:00,Delhi,Market,Mall,Auto,7.12,207.23,4.29,3.97,Cash,6.21,Completed,0,0,,,2024-01-26 23:20:00,0,1,23,4,0,0,29.105337078651683
1872,2024-01-26,23:40:00,Chennai,Residential,Mall,Prime Sedan,13.75,296.89,4.17,5.0,Wallet,1.0,Cancelled,0,0,Driver not moving,Driver asked to cancel,2024-01-26 23:40:00,1,0,23,4,0,0,21.592
1873,2024-01-27,00:00:00,Bengaluru,Market,Railway Station,Prime Sedan,13.77,286.53,4.55,4.17,Cash,4.37,Cancelled,1,0,Driver asked to cancel,Customer changed plans,2024-01-27 00:00:00,1,0,0,5,1,0,20.808278867102395
1874,2024-01-27,00:20:00,Bengaluru,Tech Park,Railway Station,Bike,5.31,157.15,4.21,4.0,UPI,7.84,Completed,0,0,,,2024-01-27 00:20:00,0,1,0,5,1,0,29.59510357815443
1875,2024-01-27,00:40:00,Mumbai,Residential,University,Bike,10.01,243.68,4.76,4.42,Wallet,6.74,Completed,0,0,,,2024-01-27 00:40:00,0,1,0,5,1,0,24.343656343656345
1876,2024-01-27,01:00:00,Delhi,Railway Station,Railway Station,SUV,15.15,292.08,3.75,4.03,Card,7.74,Cancelled,0,1,Customer changed plans,Customer changed plans,2024-01-27 01:00:00,1,0,1,5,1,0,19.27920792079208
1877,2024-01-27,01:20:00,Delhi,Mall,Residential,Bike,3.53,92.88,4.54,5.0,UPI,5.53,Cancelled,0,0,Driver not moving,High fare,2024-01-27 01:20:00,1,0,1,5,1,0,26.311614730878187
1878,2024-01-27,01:40:00,Delhi,Railway Station,Residential,SUV,7.08,133.8,3.38,4.4,UPI,13.44,Cancelled,0,0,Driver asked to cancel,Long wait time,2024-01-27 01:40:00,1,0,1,5,1,0,18.898305084745765
1879,2024-01-27,02:00:00,Pune,Tech Park,Airport,Auto,9.71,233.7,4.3,4.09,Card,8.47,Completed,0,0,,,2024-01-27 02:00:00,0,1,2,5,1,0,24.06797116374871
1880,2024-01-27,02:20:00,Bengaluru,Airport,University,Auto,3.4,131.54,4.76,3.88,Wallet,5.21,Cancelled,0,1,Long wait time,Long wait time,2024-01-27 02:20:00,1,0,2,5,1,0,38.688235294117646
1881,2024-01-27,02:40:00,Delhi,Market,Market,Bike,5.81,141.45,4.3,3.36,Card,6.23,Completed,0,0,,,2024-01-27 02:40:00,0,1,2,5,1,0,24.345955249569705
1882,2024-01-27,03:00:00,Chennai,Market,Mall,Mini,22.04,249.27,4.77,4.35,Card,18.3,Cancelled,1,0,High fare,High fare,2024-01-27 03:00:00,1,0,3,5,1,0,11.309891107078041
