booking_id,booking_datetime,city,pickup_location,drop_location,vehicle_type,payment_method,booking_status,is_cancelled,ride_distance,booking_value,driver_rating,customer_rating,wait_time,hour,day_of_week,is_weekend,is_peak_hour,fare_per_km,customer_cancel_reason,driver_cancel_reason
5511,2024-03-17 12:40:00,Hyderabad,Tech Park,Market,Bike,Cash,Cancelled,1,3.35,116.39,4.62,4.32,4.65,12,6,1,0,34.74328358208955,Driver not moving,High fare
5512,2024-03-17 13:00:00,Bengaluru,Tech Park,Tech Park,Prime Sedan,UPI,Cancelled,1,14.95,320.24,4.57,5.0,13.13,13,6,1,0,21.42073578595318,Long wait time,Long wait time
5513,2024-03-17 13:20:00,Chennai,Mall,Tech Park,Mini,UPI,Completed,0,5.52,142.8,4.22,4.22,2.43,13,6,1,0,25.869565217391308,,
5514,2024-03-17 13:40:00,Chennai,Hospital,Mall,Mini,Wallet,Cancelled,1,19.47,388.14,3.76,4.45,2.68,13,6,1,0,19.93528505392912,Driver asked to cancel,Customer changed plans
5515,2024-03-17 14:00:00,Delhi,Hospital,Railway Station,Bike,Cash,Completed,0,8.51,189.56,4.44,4.33,2.52,14,6,1,0,22.27497062279671,,
5516,2024-03-17 14:20:00,Bengaluru,Tech Park,Hospital,Bike,Card,Cancelled,1,15.12,312.59,3.82,4.02,1.57,14,6,1,0,20.6739417989418,Long wait time,Driver asked to cancel
5517,2024-03-17 14:40:00,Delhi,Tech Park,Airport,Auto,Cash,Cancelled,1,12.34,214.14,4.3,4.32,5.51,14,6,1,0,17.353322528363044,Driver not moving,Driver asked to cancel
5518,2024-03-17 15:00:00,Bengaluru,Mall,Mall,Mini,Wallet,Completed,0,2.56,93.93,4.05,4.16,7.5,15,6,1,0,36.69140625,,
5519,2024-03-17 15:20:00,Hyderabad,Residential,Mall,Bike,Wallet,Completed,0,18.34,348.58,4.28,3.69,18.69,15,6,1,0,19.006543075245364,,
5520,2024-03-17 15:40:00,Chennai,Mall,Railway Station,Prime Sedan,Card,Completed,0,4.15,119.68,4.78,4.72,4.49,15,6,1,0,28.83855421686747,,
5521,2024-03-17 16:00:00,Delhi,University,Tech Park,Mini,Wallet,Cancelled,1,5.24,117.47,4.44,3.99,13.87,16,6,1,0,22.41793893129771,Driver asked to cancel,Customer changed plans
5522,2024-03-17 16:20:00,Bengaluru,Airport,Residential,Mini,Cash,Completed,0,5.61,119.83,4.73,4.62,1.87,16,6,1,0,21.36007130124777,,
5523,2024-03-17 16:40:00,Pune,Market,Mall,Mini,Wallet,Completed,0,1.75,71.44,4.08,4.25,2.79,16,6,1,0,40.82285714285714,,
5524,2024-03-17 17:00:00,Delhi,Market,Residential,Mini,Cash,Completed,0,8.8,194.48,4.45,4.41,4.32,17,6,1,1,22.1,,
5525,2024-03-17 17:20:00,Mumbai,Tech Park,University,Prime Sedan,Wallet,Cancelled,1,15.75,379.93,3.97,4.32,1.98,17,6,1,1,24.12253968253968,Customer changed plans,High fare
5526,2024-03-17 17:40:00,Bengaluru,Residential,Hospital,Bike,Wallet,Completed,0,19.16,189.02,4.27,4.89,5.99,17,6,1,1,9.865344467640918,,
5527,2024-03-17 18:00:00,Mumbai,Hospital,Mall,Mini,Card,Cancelled,1,6.68,237.26,4.52,4.83,1.45,18,6,1,1,35.51796407185629,Customer changed plans,High fare
5528,2024-03-17 18:20:00,Chennai,Tech Park,Tech Park,Prime Sedan,UPI,Completed,0,7.56,180.8,3.66,4.28,5.14,18,6,1,1,23.91534391534392,,
5529,2024-03-17 18:40:00,Bengaluru,Market,Hospital,Mini,UPI,Cancelled,1,12.92,318.49,4.29,4.67,4.87,18,6,1,1,24.650928792569665,Driver asked to cancel,Long wait time
5530,2024-03-17 19:00:00,Mumbai,Railway Station,Residential,Bike,Cash,Cancelled,1,6.82,217.11,4.52,4.3,6.68,19,6,1,1,31.834310850439884,Long wait time,Driver not moving
5531,2024-03-17 19:20:00,Chennai,Market,Airport,Mini,Wallet,Completed,0,16.69,345.39,4.18,4.4,13.07,19,6,1,1,20.694427801078486,,
5532,2024-03-17 19:40:00,Delhi,Residential,Airport,Prime Sedan,Cash,Completed,0,7.29,206.29,4.63,5.0,2.85,19,6,1,1,28.297668038408776,,
5533,2024-03-17 20:00:00,Bengaluru,Railway Station,Airport,Prime Sedan,Card,Cancelled,1,3.69,141.15,4.31,4.16,16.52,20,6,1,1,38.25203252032521,Long wait time,Driver not moving
5534,2024-03-17 20:20:00,Chennai,Hospital,Hospital,Mini,UPI,Cancelled,1,8.96,237.86,3.85,4.71,10.47,20,6,1,1,26.546875,High fare,High fare
5535,2024-03-17 20:40:00,Bengaluru,Airport,Hospital,Auto,Cash,Completed,0,2.1,110.05,4.45,4.48,6.62,20,6,1,1,52.4047619047619,,
5536,2024-03-17 21:00:00,Chennai,Mall,University,Prime Sedan,Card,Cancelled,1,8.88,227.81,4.37,4.22,1.5,21,6,1,1,25.65427927927928,Customer changed plans,Long wait time
5537,2024-03-17 21:20:00,Hyderabad,Hospital,Market,SUV,Cash,Cancelled,1,10.1,285.65,4.29,4.36,5.89,21,6,1,1,28.28217821782178,High fare,High fare
5538,2024-03-17 21:40:00,Bengaluru,Mall,Residential,Mini,Cash,Cancelled,1,4.17,171.26,4.33,4.36,1.79,21,6,1,1,41.06954436450839,High fare,Driver asked to cancel
5539,2024-03-17 22:00:00,Pune,Market,Tech Park,Mini,Card,Cancelled,1,9.82,196.54,4.6,4.37,8.02,22,6,1,0,20.0142566191446,Driver asked to cancel,Long wait time
5540,2024-03-17 22:20:00,Delhi,Tech Park,Market,Auto,Card,Completed,0,6.22,140.98,4.34,4.42,3.53,22,6,1,0,22.665594855305464,,
5541,2024-03-17 22:40:00,Chennai,Hospital,Market,Auto,UPI,Completed,0,4.03,99.91,4.55,4.33,12.05,22,6,1,0,24.791563275434243,,
5542,2024-03-17 23:00:00,Pune,Tech Park,Airport,SUV,Card,Completed,0,1.82,79.89,4.86,4.41,12.37,23,6,1,0,43.8956043956044,,
5543,2024-03-17 23:20:00,Delhi,Market,University,Prime Sedan,UPI,Completed,0,2.33,85.64,4.6,4.7,8.51,23,6,1,0,36.75536480686695,,
5544,2024-03-17 23:40:00,Hyderabad,Market,Railway Station,Mini,Cash,Cancelled,1,20.76,379.07,4.35,4.72,2.07,23,6,1,0,18.259633911368013,Long wait time,Driver asked to cancel
5545,2024-03-18 00:00:00,Delhi,Hospital,Residential,Bike,Cash,Completed,0,6.03,136.67,4.33,4.54,3.97,0,0,0,0,22.66500829187396,,
5546,2024-03-18 00:20:00,Chennai,Market,University,Mini,Card,Cancelled,1,9.93,230.35,4.24,5.0,12.42,0,0,0,0,23.197381671701912,Driver asked to cancel,Customer changed plans
5547,2024-03-18 00:40:00,Hyderabad,Airport,Airport,Auto,Wallet,Cancelled,1,6.64,154.58,4.37,4.11,23.74,0,0,0,0,23.280120481927717,Driver asked to cancel,Driver asked to cancel
5548,2024-03-18 01:00:00,Bengaluru,Hospital,Railway Station,Auto,Card,Completed,0,21.1,439.58,4.39,3.76,3.32,1,0,0,0,20.833175355450237,,
5549,2024-03-18 01:20:00,Chennai,Residential,Tech Park,Prime Sedan,Wallet,Completed,0,4.04,112.63,4.1,4.29,5.93,1,0,0,0,27.878712871287128,,
5550,2024-03-18 01:40:00,Bengaluru,Mall,University,Auto,Wallet,Completed,0,8.04,203.71,4.17,3.95,3.39,1,0,0,0,25.33706467661692,,
5551,2024-03-18 02:00:00,Mumbai,University,Railway Station,Mini,Cash,Completed,0,5.21,143.44,4.04,4.84,2.19,2,0,0,0,27.531669865642996,,
5552,2024-03-18 02:20:00,Mumbai,Market,Railway Station,SUV,UPI,Cancelled,1,15.01,268.87,4.6,3.04,2.63,2,0,0,0,17.912724850099934,High fare,Driver asked to cancel
5553,2024-03-18 02:40:00,Hyderabad,Mall,Airport,Mini,Card,Completed,0,9.85,205.36,4.43,4.02,5.0,2,0,0,0,20.84873096446701,,
5554,2024-03-18 03:00:00,Bengaluru,Railway Station,Tech Park,Prime Sedan,Wallet,Completed,0,7.83,137.44,4.34,3.43,1.02,3,0,0,0,17.55300127713921,,
5555,2024-03-18 03:20:00,Chennai,University,Residential,Bike,Cash,Completed,0,2.63,92.52,4.11,4.34,10.81,3,0,0,0,35.1787072243346,,
5556,2024-03-18 03:40:00,Delhi,Mall,University,SUV,Card,Cancelled,1,27.24,425.36,4.56,3.74,4.22,3,0,0,0,15.615271659324524,Driver not moving,Customer changed plans
5557,2024-03-18 04:00:00,Pune,Railway Station,Railway Station,Prime Sedan,Wallet,Cancelled,1,6.79,168.72,4.12,4.27,6.27,4,0,0,0,24.848306332842416,Driver not moving,Long wait time
5558,2024-03-18 04:20:00,Bengaluru,Railway Station,Tech Park,Mini,Wallet,Completed,0,3.5,93.39,4.1,4.95,6.12,4,0,0,0,26.68285714285714,,
5559,2024-03-18 04:40:00,Chennai,University,Railway Station,Auto,Cash,Completed,0,1.83,72.97,4.6,4.21,4.29,4,0,0,0,39.87431693989071,,
5560,2024-03-18 05:00:00,Delhi,Railway Station,Mall,Mini,Cash,Completed,0,2.26,74.78,4.21,4.73,3.23,5,0,0,0,33.088495575221245,,
5561,2024-03-18 05:20:00,Bengaluru,Hospital,Airport,Mini,Wallet,Cancelled,1,7.78,207.1,4.44,4.74,2.92,5,0,0,0,26.619537275064264,Long wait time,Driver asked to cancel
5562,2024-03-18 05:40:00,Delhi,Tech Park,Market,Prime Sedan,Card,Cancelled,1,15.17,323.0,4.16,4.66,10.37,5,0,0,0,21.29202373104812,High fare,Driver not moving
5563,2024-03-18 06:00:00,Delhi,Mall,Residential,Mini,Card,Cancelled,1,9.4,217.99,4.26,3.48,1.5,6,0,0,0,23.190425531914894,Customer changed plans,Long wait time
5564,2024-03-18 06:20:00,Bengaluru,Railway Station,Airport,Auto,Wallet,Completed,0,1.94,68.95,4.33,4.9,8.47,6,0,0,0,35.54123711340206,,
5565,2024-03-18 06:40:00,Pune,Tech Park,Airport,SUV,Card,Completed,0,7.76,170.77,4.71,4.12,8.82,6,0,0,0,22.006443298969074,,
5566,2024-03-18 07:00:00,Pune,Residential,Mall,Mini,Card,Cancelled,1,18.24,385.61,4.48,4.52,2.87,7,0,0,0,21.14089912280702,Customer changed plans,Driver asked to cancel
5567,2024-03-18 07:20:00,Hyderabad,Railway Station,Railway Station,Mini,Card,Completed,0,5.87,160.21,4.52,4.33,3.65,7,0,0,0,27.293015332197616,,
5568,2024-03-18 07:40:00,Hyderabad,Mall,Railway Station,Prime Sedan,Cash,Completed,0,9.42,192.61,4.52,3.89,6.53,7,0,0,0,20.44692144373673,,
5569,2024-03-18 08:00:00,Hyderabad,Railway Station,Market,Prime Sedan,Cash,Completed,0,6.07,166.04,4.7,3.83,6.15,8,0,0,1,27.354200988467877,,
5570,2024-03-18 08:20:00,Bengaluru,University,Hospital,Mini,UPI,Cancelled,1,10.91,234.85,4.92,5.0,10.33,8,0,0,1,21.526122823098078,Long wait time,Driver not moving
5571,2024-03-18 08:40:00,Bengaluru,University,Tech Park,Prime Sedan,Wallet,Cancelled,1,3.99,147.56,4.54,3.78,9.0,8,0,0,1,36.98245614035088,High fare,High fare
5572,2024-03-18 09:00:00,Mumbai,Tech Park,University,Mini,Card,Completed,0,0.8,91.86,4.03,4.26,2.63,9,0,0,1,114.825,,
5573,2024-03-18 09:20:00,Pune,University,Airport,Prime Sedan,UPI,Completed,0,2.78,125.43,4.45,5.0,12.1,9,0,0,1,45.11870503597123,,
5574,2024-03-18 09:40:00,Bengaluru,Railway Station,University,Mini,Card,Cancelled,1,5.31,139.12,4.81,4.02,3.54,9,0,0,1,26.199623352165727,Driver asked to cancel,High fare
5575,2024-03-18 10:00:00,Mumbai,Airport,Airport,Bike,Card,Cancelled,1,7.2,223.23,3.9,4.92,1.45,10,0,0,1,31.004166666666663,Driver asked to cancel,Customer changed plans
5576,2024-03-18 10:20:00,Hyderabad,Market,University,Prime Sedan,Card,Completed,0,5.48,153.39,4.93,4.52,1.07,10,0,0,1,27.990875912408757,,
5577,2024-03-18 10:40:00,Chennai,University,Hospital,Mini,Wallet,Completed,0,5.39,191.67,4.6,4.9,8.26,10,0,0,1,35.560296846011134,,
5578,2024-03-18 11:00:00,Bengaluru,Tech Park,Market,Mini,UPI,Cancelled,1,15.25,254.21,4.46,5.0,20.02,11,0,0,0,16.669508196721313,Customer changed plans,Customer changed plans
5579,2024-03-18 11:20:00,Hyderabad,Residential,Hospital,Bike,Cash,Completed,0,3.19,101.75,4.25,4.26,2.47,11,0,0,0,31.89655172413793,,
5580,2024-03-18 11:40:00,Hyderabad,Airport,University,Auto,Wallet,Cancelled,1,7.8,189.11,4.16,3.25,1.0,11,0,0,0,24.2448717948718,Driver asked to cancel,High fare
5581,2024-03-18 12:00:00,Chennai,Market,Airport,Mini,Cash,Completed,0,2.07,77.6,4.71,3.35,7.69,12,0,0,0,37.48792270531401,,
5582,2024-03-18 12:20:00,Hyderabad,University,Tech Park,Bike,UPI,Cancelled,1,12.47,193.42,3.9,4.32,1.98,12,0,0,0,15.510825982357655,Driver asked to cancel,Customer changed plans
5583,2024-03-18 12:40:00,Chennai,Mall,Mall,Mini,Wallet,Completed,0,9.23,179.03,5.0,3.95,9.57,12,0,0,0,19.39653304442037,,
5584,2024-03-18 13:00:00,Bengaluru,Airport,Residential,Bike,UPI,Cancelled,1,26.9,436.25,4.67,4.11,4.33,13,0,0,0,16.21747211895911,Driver not moving,Long wait time
5585,2024-03-18 13:20:00,Chennai,Mall,Tech Park,Auto,Cash,Completed,0,3.09,104.24,4.54,4.65,2.64,13,0,0,0,33.73462783171521,,
5586,2024-03-18 13:40:00,Delhi,Mall,University,Prime Sedan,UPI,Cancelled,1,21.76,399.41,4.48,3.51,4.48,13,0,0,0,18.35523897058824,Driver not moving,Long wait time
5587,2024-03-18 14:00:00,Mumbai,Hospital,University,Auto,UPI,Cancelled,1,3.47,112.12,4.11,4.09,14.0,14,0,0,0,32.31123919308357,High fare,Driver not moving
5588,2024-03-18 14:20:00,Delhi,Airport,Residential,Mini,Cash,Completed,0,5.83,172.02,4.42,3.43,1.0,14,0,0,0,29.50600343053173,,
5589,2024-03-18 14:40:00,Mumbai,Hospital,Airport,Auto,Wallet,Completed,0,2.41,71.17,3.84,3.43,9.86,14,0,0,0,29.53112033195021,,
5590,2024-03-18 15:00:00,Pune,University,Residential,Prime Sedan,Card,Completed,0,26.68,514.83,3.98,4.65,10.53,15,0,0,0,19.296476761619196,,
5591,2024-03-18 15:20:00,Chennai,Hospital,Tech Park,Bike,Wallet,Cancelled,1,10.24,206.55,3.79,4.41,3.57,15,0,0,0,20.1708984375,Driver asked to cancel,Driver asked to cancel
5592,2024-03-18 15:40:00,Bengaluru,Residential,University,Mini,Card,Completed,0,10.31,239.43,4.38,3.47,8.02,15,0,0,0,23.223084384093116,,
5593,2024-03-18 16:00:00,Hyderabad,Tech Park,Airport,SUV,Wallet,Completed,0,3.75,105.28,4.19,4.51,6.5,16,0,0,0,28.074666666666666,,
5594,2024-03-18 16:20:00,Mumbai,Mall,Railway Station,Bike,Card,Completed,0,0.8,58.76,4.28,3.0,10.45,16,0,0,0,73.44999999999999,,
5595,2024-03-18 16:40:00,Chennai,Tech Park,Railway Station,Auto,Card,Completed,0,5.65,119.85,4.43,3.91,4.51,16,0,0,0,21.21238938053097,,
5596,2024-03-18 17:00:00,Mumbai,Airport,Hospital,Prime Sedan,UPI,Completed,0,4.84,114.11,4.79,4.82,1.36,17,0,0,1,23.576446280991732,,
5597,2024-03-18 17:20:00,Delhi,Mall,Airport,Auto,Card,Completed,0,1.28,67.2,3.82,3.67,12.6,17,0,0,1,52.5,,
5598,2024-03-18 17:40:00,Hyderabad,University,Market,Prime Sedan,Cash,Completed,0,5.94,119.18,4.85,4.39,2.77,17,0,0,1,20.063973063973062,,
5599,2024-03-18 18:00:00,Hyderabad,University,Mall,Bike,Cash,Completed,0,7.81,196.49,4.39,4.49,3.5,18,0,0,1,25.158770806658133,,
5600,2024-03-18 18:20:00,Chennai,University,Airport,SUV,Cash,Completed,0,10.73,271.46,4.19,3.97,4.15,18,0,0,1,25.29916123019571,,
5601,2024-03-18 18:40:00,Pune,University,Market,Auto,UPI,Cancelled,1,0.8,106.35,4.44,4.03,11.51,18,0,0,1,132.93749999999997,Driver not moving,Driver asked to cancel
5602,2024-03-18 19:00:00,Pune,Hospital,University,Bike,Card,Cancelled,1,2.55,112.36,4.49,3.79,17.96,19,0,0,1,44.062745098039215,Driver asked to cancel,High fare
5603,2024-03-18 19:20:00,Bengaluru,Tech Park,Market,Bike,UPI,Cancelled,1,3.86,141.16,4.76,4.65,3.83,19,0,0,1,36.5699481865285,Driver not moving,Long wait time
5604,2024-03-18 19:40:00,Chennai,Market,Residential,Mini,Card,Completed,0,15.7,305.54,4.29,3.91,3.96,19,0,0,1,19.46114649681529,,
5605,2024-03-18 20:00:00,Delhi,University,University,Auto,UPI,Cancelled,1,15.5,333.05,3.9,3.94,6.31,20,0,0,1,21.48709677419355,High fare,Driver asked to cancel
5606,2024-03-18 20:20:00,Delhi,Mall,Railway Station,Mini,UPI,Cancelled,1,9.85,227.99,3.87,3.8,2.13,20,0,0,1,23.146192893401015,Driver not moving,High fare
5607,2024-03-18 20:40:00,Chennai,Market,Hospital,SUV,Card,Completed,0,5.86,164.14,4.6,5.0,7.74,20,0,0,1,28.010238907849825,,
5608,2024-03-18 21:00:00,Chennai,Mall,Market,Mini,Wallet,Cancelled,1,16.35,395.54,4.53,4.98,7.8,21,0,0,1,24.192048929663606,Customer changed plans,Driver asked to cancel
5609,2024-03-18 21:20:00,Mumbai,Tech Park,Hospital,Bike,Card,Cancelled,1,9.01,251.24,4.98,4.44,6.45,21,0,0,1,27.88457269700333,Long wait time,Driver asked to cancel
5610,2024-03-18 21:40:00,Mumbai,Residential,Tech Park,Mini,Cash,Cancelled,1,15.75,269.95,3.85,4.35,1.5,21,0,0,1,17.13968253968254,High fare,Long wait time
5611,2024-03-18 22:00:00,Delhi,Airport,Railway Station,Mini,Wallet,Cancelled,1,10.17,180.59,4.51,4.89,17.5,22,0,0,0,17.757128810226156,Driver not moving,High fare
5612,2024-03-18 22:20:00,Chennai,Airport,Market,Mini,Cash,Completed,0,1.49,78.26,4.65,3.92,8.25,22,0,0,0,52.52348993288591,,
5613,2024-03-18 22:40:00,Delhi,Market,Tech Park,Bike,Cash,Completed,0,0.8,59.82,4.46,3.79,15.89,22,0,0,0,74.77499999999999,,
5614,2024-03-18 23:00:00,Mumbai,Mall,Market,Mini,Card,Completed,0,5.41,156.14,4.29,4.78,1.73,23,0,0,0,28.86136783733826,,
5615,2024-03-18 23:20:00,Pune,Airport,Railway Station,Auto,Card,Completed,0,13.52,235.85,4.24,5.0,2.42,23,0,0,0,17.444526627218934,,
5616,2024-03-18 23:40:00,Delhi,Railway Station,Tech Park,Prime Sedan,UPI,Completed,0,4.79,137.69,4.24,3.96,2.94,23,0,0,0,28.745302713987478,,
5617,2024-03-19 00:00:00,Mumbai,University,Residential,SUV,Card,Cancelled,1,18.46,320.7,4.44,4.41,18.09,0,1,0,0,17.3726977248104,Driver not moving,Driver asked to cancel
5618,2024-03-19 00:20:00,Mumbai,University,Residential,Auto,Wallet,Completed,0,12.7,218.74,4.77,4.53,6.1,0,1,0,0,17.223622047244096,,
5619,2024-03-19 00:40:00,Chennai,Tech Park,Mall,Prime Sedan,Card,Cancelled,1,17.4,350.79,3.91,4.34,5.13,0,1,0,0,20.16034482758621,Long wait time,Driver not moving
5620,2024-03-19 01:00:00,Pune,Residential,Railway Station,SUV,UPI,Completed,0,5.53,120.14,4.22,4.46,1.0,1,1,0,0,21.7251356238698,,
5621,2024-03-19 01:20:00,Chennai,University,University,Auto,Card,Completed,0,3.29,96.86,4.88,4.2,3.93,1,1,0,0,29.440729483282677,,
5622,2024-03-19 01:40:00,Chennai,Mall,Railway Station,Mini,Cash,Completed,0,2.87,89.13,3.9,3.09,4.54,1,1,0,0,31.055749128919857,,
5623,2024-03-19 02:00:00,Hyderabad,Hospital,Mall,Mini,Wallet,Completed,0,10.85,153.38,4.51,4.21,6.65,2,1,0,0,14.136405529953915,,
5624,2024-03-19 02:20:00,Mumbai,Hospital,Airport,Bike,Wallet,Cancelled,1,1.63,63.94,3.4,4.61,18.29,2,1,0,0,39.22699386503068,Customer changed plans,Customer changed plans
5625,2024-03-19 02:40:00,Bengaluru,Airport,Mall,Mini,UPI,Completed,0,1.75,75.56,4.18,4.49,13.76,2,1,0,0,43.17714285714286,,
5626,2024-03-19 03:00:00,Pune,Mall,Airport,Mini,Card,Cancelled,1,4.56,113.29,4.03,4.05,4.32,3,1,0,0,24.84429824561404,High fare,Customer changed plans
5627,2024-03-19 03:20:00,Pune,Airport,Airport,Auto,Cash,Cancelled,1,8.77,213.67,4.74,4.71,2.33,3,1,0,0,24.36374002280502,Customer changed plans,Driver not moving
5628,2024-03-19 03:40:00,Mumbai,Residential,Tech Park,Mini,Wallet,Completed,0,3.92,113.45,3.94,4.26,4.26,3,1,0,0,28.941326530612248,,
5629,2024-03-19 04:00:00,Bengaluru,Hospital,University,Mini,UPI,Cancelled,1,15.52,301.87,3.96,4.43,5.68,4,1,0,0,19.450386597938145,Driver not moving,Customer changed plans
5630,2024-03-19 04:20:00,Bengaluru,Railway Station,Tech Park,Prime Sedan,Cash,Cancelled,1,17.56,427.87,4.04,3.98,8.02,4,1,0,0,24.36617312072893,Driver asked to cancel,Long wait time
5631,2024-03-19 04:40:00,Chennai,Residential,Tech Park,Auto,Wallet,Completed,0,0.8,59.75,4.16,4.07,1.0,4,1,0,0,74.6875,,
5632,2024-03-19 05:00:00,Bengaluru,Market,Airport,Auto,Card,Cancelled,1,10.31,225.45,4.2,4.37,4.31,5,1,0,0,21.86711930164888,High fare,Driver not moving
5633,2024-03-19 05:20:00,Mumbai,Airport,Tech Park,Auto,Wallet,Cancelled,1,4.81,135.1,4.14,4.28,4.58,5,1,0,0,28.08731808731809,High fare,High fare
5634,2024-03-19 05:40:00,Pune,Hospital,Hospital,Prime Sedan,Cash,Cancelled,1,13.93,298.05,4.45,4.11,4.21,5,1,0,0,21.39626704953338,Long wait time,High fare
5635,2024-03-19 06:00:00,Delhi,University,Market,Auto,UPI,Cancelled,1,10.55,221.31,3.97,4.03,18.2,6,1,0,0,20.97725118483412,Customer changed plans,Customer changed plans
5636,2024-03-19 06:20:00,Bengaluru,Mall,University,Bike,Card,Cancelled,1,8.47,194.68,4.5,3.21,4.78,6,1,0,0,22.98465171192444,High fare,Driver asked to cancel
5637,2024-03-19 06:40:00,Bengaluru,University,Railway Station,Auto,Cash,Completed,0,6.78,147.72,4.08,3.7,5.32,6,1,0,0,21.787610619469024,,
5638,2024-03-19 07:00:00,Chennai,Residential,Tech Park,Prime Sedan,Wallet,Completed,0,1.76,78.8,3.61,4.19,16.78,7,1,0,0,44.77272727272727,,
5639,2024-03-19 07:20:00,Pune,Mall,Tech Park,Prime Sedan,Wallet,Cancelled,1,29.42,517.13,4.29,4.19,13.62,7,1,0,0,17.577498300475867,Customer changed plans,Driver asked to cancel
5640,2024-03-19 07:40:00,Pune,Market,Tech Park,Auto,Card,Completed,0,2.52,91.88,4.51,4.41,12.31,7,1,0,0,36.460317460317455,,
5641,2024-03-19 08:00:00,Delhi,University,Market,Mini,Wallet,Cancelled,1,21.91,409.16,4.01,4.82,6.43,8,1,0,1,18.67457781834779,Driver asked to cancel,Long wait time
5642,2024-03-19 08:20:00,Hyderabad,Tech Park,Railway Station,Auto,Card,Completed,0,12.0,200.69,4.38,4.03,3.72,8,1,0,1,16.724166666666665,,
5643,2024-03-19 08:40:00,Delhi,Hospital,University,Mini,Cash,Cancelled,1,5.01,177.76,4.18,3.69,2.28,8,1,0,1,35.4810379241517,Customer changed plans,High fare
5644,2024-03-19 09:00:00,Chennai,Tech Park,Tech Park,Auto,Card,Cancelled,1,4.42,172.6,4.14,4.92,10.52,9,1,0,1,39.049773755656105,High fare,Driver asked to cancel
5645,2024-03-19 09:20:00,Bengaluru,Airport,Railway Station,Mini,Cash,Cancelled,1,1.68,112.22,4.56,4.45,15.81,9,1,0,1,66.79761904761905,Customer changed plans,Long wait time
5646,2024-03-19 09:40:00,Delhi,Market,Railway Station,Prime Sedan,Wallet,Cancelled,1,7.68,199.05,4.57,4.0,8.03,9,1,0,1,25.917968750000004,Driver not moving,Driver asked to cancel
5647,2024-03-19 10:00:00,Hyderabad,Residential,University,Prime Sedan,Card,Cancelled,1,1.61,108.54,3.94,3.46,1.95,10,1,0,1,67.41614906832298,Driver asked to cancel,Driver not moving
5648,2024-03-19 10:20:00,Bengaluru,Hospital,University,Auto,UPI,Completed,0,16.12,357.37,4.0,5.0,6.07,10,1,0,1,22.16935483870968,,
5649,2024-03-19 10:40:00,Bengaluru,Mall,Mall,Auto,Card,Completed,0,9.09,269.81,4.6,4.14,12.05,10,1,0,1,29.682068206820684,,
5650,2024-03-19 11:00:00,Hyderabad,Hospital,Railway Station,Mini,Card,Completed,0,7.31,159.82,3.97,4.43,2.49,11,1,0,0,21.863201094391243,,
5651,2024-03-19 11:20:00,Bengaluru,Airport,Railway Station,Mini,Card,Completed,0,8.03,167.09,4.03,3.83,2.6,11,1,0,0,20.808219178082197,,
5652,2024-03-19 11:40:00,Chennai,Mall,University,Bike,Wallet,Completed,0,9.36,175.26,4.24,3.76,7.61,11,1,0,0,18.72435897435897,,
5653,2024-03-19 12:00:00,Pune,Hospital,Residential,Mini,Wallet,Completed,0,5.75,150.27,4.14,4.81,8.12,12,1,0,0,26.133913043478262,,
5654,2024-03-19 12:20:00,Pune,Mall,Hospital,Bike,Card,Cancelled,1,6.37,168.56,4.16,4.04,7.37,12,1,0,0,26.46153846153846,Driver asked to cancel,Customer changed plans
5655,2024-03-19 12:40:00,Hyderabad,Airport,Hospital,SUV,Wallet,Cancelled,1,23.45,466.24,4.25,3.99,13.09,12,1,0,0,19.882302771855013,Driver asked to cancel,Long wait time
5656,2024-03-19 13:00:00,Chennai,Tech Park,University,Prime Sedan,Cash,Completed,0,15.06,306.9,4.26,4.27,5.25,13,1,0,0,20.37848605577689,,
5657,2024-03-19 13:20:00,Pune,Tech Park,University,Mini,Cash,Completed,0,11.65,236.82,4.42,4.27,3.48,13,1,0,0,20.327896995708155,,
5658,2024-03-19 13:40:00,Mumbai,Market,University,Mini,Cash,Cancelled,1,5.01,147.95,4.38,4.73,9.95,13,1,0,0,29.53093812375249,Customer changed plans,Customer changed plans
5659,2024-03-19 14:00:00,Mumbai,University,Airport,Prime Sedan,Cash,Cancelled,1,1.05,67.84,4.95,4.19,20.79,14,1,0,0,64.60952380952381,Driver asked to cancel,High fare
5660,2024-03-19 14:20:00,Delhi,Tech Park,Tech Park,Mini,Card,Completed,0,10.73,222.35,4.57,4.52,3.67,14,1,0,0,20.722273998136068,,
5661,2024-03-19 14:40:00,Hyderabad,Tech Park,Market,Prime Sedan,Card,Cancelled,1,8.01,160.39,4.32,3.94,9.01,14,1,0,0,20.02372034956305,Long wait time,Driver not moving
5662,2024-03-19 15:00:00,Hyderabad,Residential,Railway Station,Prime Sedan,Cash,Cancelled,1,6.26,128.36,4.92,3.82,14.23,15,1,0,0,20.504792332268373,High fare,High fare
