Booking ID,Date,Time,City,Pickup Location,Drop Location,Vehicle Type,Ride Distance,Booking Value,Driver Ratings,Customer Rating,Payment Method,Wait Time,Booking Status,Cancelled Rides by Customer,Cancelled Rides by Driver,Reason for cancelling by Customer,Reason for cancelling by Driver
3283,2024-02-15,14:00:00,Delhi,Residential,Railway Station,Bike,13.1,194.11,4.39,3.8,Cash,1.0,Completed,0,0,,
3284,2024-02-15,14:20:00,Delhi,Tech Park,Tech Park,Mini,4.46,113.5,4.2,3.72,UPI,8.28,Cancelled,0,0,Driver asked to cancel,Driver not moving
3285,2024-02-15,14:40:00,Mumbai,Mall,Mall,Auto,9.76,179.98,3.8,4.59,Cash,11.64,Cancelled,0,0,Long wait time,Driver asked to cancel
3286,2024-02-15,15:00:00,Bengaluru,Market,Hospital,Auto,12.64,264.11,4.38,3.91,Cash,2.07,Cancelled,0,1,High fare,High fare
3287,2024-02-15,15:20:00,Hyderabad,Hospital,Residential,Mini,4.6,139.8,4.14,4.42,Cash,6.08,Completed,0,0,,
3288,2024-02-15,15:40:00,Pune,Hospital,University,Auto,6.25,104.64,4.14,4.08,Wallet,2.35,Completed,0,0,,
3289,2024-02-15,16:00:00,Bengaluru,Market,Mall,Mini,3.2,103.55,4.91,4.68,UPI,7.15,Completed,0,0,,
3290,2024-02-15,16:20:00,Delhi,Market,Railway Station,Auto,13.41,275.08,4.21,4.43,Wallet,4.55,Cancelled,0,0,Driver asked to cancel,High fare
3291,2024-02-15,16:40:00,Bengaluru,Railway Station,University,Mini,11.55,256.06,4.23,4.58,UPI,5.48,Cancelled,1,0,Long wait time,High fare
3292,2024-02-15,17:00:00,Chennai,Hospital,Tech Park,Bike,12.13,305.21,4.4,5.0,Card,11.65,Cancelled,0,1,High fare,Driver asked to cancel
3293,2024-02-15,17:20:00,Delhi,Mall,Hospital,Bike,6.7,148.78,4.52,4.07,UPI,3.71,Cancelled,0,1,Driver asked to cancel,Long wait time
3294,2024-02-15,17:40:00,Mumbai,Market,Market,Mini,11.42,250.25,4.44,4.33,Card,4.16,Completed,0,0,,
3295,2024-02-15,18:00:00,Delhi,Mall,University,Mini,7.14,200.09,3.52,4.35,Cash,4.41,Cancelled,0,0,Long wait time,Long wait time
3296,2024-02-15,18:20:00,Pune,University,Residential,Prime Sedan,20.97,532.86,4.24,4.44,Card,6.61,Completed,0,0,,
3297,2024-02-15,18:40:00,Chennai,Market,Mall,Auto,7.92,215.97,4.21,4.08,Wallet,3.78,Cancelled,0,1,High fare,High fare
3298,2024-02-15,19:00:00,Mumbai,Market,Tech Park,Bike,15.27,359.06,3.93,4.57,Cash,2.76,Completed,0,0,,
3299,2024-02-15,19:20:00,Pune,Railway Station,Mall,Auto,6.73,177.01,3.9,5.0,Cash,9.99,Cancelled,1,0,High fare,Customer changed plans
3300,2024-02-15,19:40:00,Delhi,Railway Station,Hospital,Mini,18.22,394.22,4.73,4.23,UPI,4.14,Completed,0,0,,
3301,2024-02-15,20:00:00,Mumbai,Railway Station,Market,Auto,4.23,154.44,4.39,4.26,UPI,5.0,Cancelled,0,1,Long wait time,Driver asked to cancel
3302,2024-02-15,20:20:00,Chennai,Market,Railway Station,Auto,10.61,260.13,4.16,3.83,Wallet,8.73,Cancelled,0,0,Customer changed plans,Customer changed plans
3303,2024-02-15,20:40:00,Delhi,Residential,Mall,Auto,4.91,153.8,4.46,3.53,Wallet,3.39,Cancelled,1,0,Long wait time,Driver asked to cancel
3304,2024-02-15,21:00:00,Delhi,Mall,University,Bike,9.48,211.71,4.77,3.83,Card,1.58,Completed,0,0,,
3305,2024-02-15,21:20:00,Pune,Mall,Tech Park,Bike,5.25,186.42,4.53,3.68,Cash,14.16,Cancelled,0,0,Long wait time,Long wait time
3306,2024-02-15,21:40:00,Pune,Mall,Tech Park,Auto,7.9,212.42,4.82,3.72,Cash,7.36,Completed,0,0,,
3307,2024-02-15,22:00:00,Hyderabad,Railway Station,Tech Park,SUV,5.84,173.95,4.44,3.97,Card,5.44,Cancelled,1,1,Long wait time,Driver asked to cancel
3308,2024-02-15,22:20:00,Delhi,Hospital,Airport,Mini,12.35,271.32,4.59,3.81,Card,5.85,Cancelled,1,1,Long wait time,Driver not moving
3309,2024-02-15,22:40:00,Mumbai,Airport,Railway Station,Mini,10.91,256.11,4.27,3.87,Cash,16.18,Cancelled,0,1,Driver not moving,High fare
3310,2024-02-15,23:00:00,Bengaluru,Market,Tech Park,Mini,4.78,118.99,4.77,3.81,Cash,8.83,Completed,0,0,,
3311,2024-02-15,23:20:00,Bengaluru,Market,Tech Park,Prime Sedan,4.67,139.77,4.94,3.81,Card,1.0,Completed,0,0,,
3312,2024-02-15,23:40:00,Mumbai,Mall,Mall,Mini,3.94,121.3,4.42,5.0,Wallet,5.36,Completed,0,0,,
3313,2024-02-16,00:00:00,Delhi,Tech Park,University,Mini,3.34,119.22,3.9,3.88,Card,5.87,Cancelled,1,0,Driver not moving,High fare
3314,2024-02-16,00:20:00,Delhi,Market,University,Bike,12.9,236.31,4.39,4.0,Wallet,5.46,Completed,0,0,,
3315,2024-02-16,00:40:00,Hyderabad,Tech Park,Airport,Prime Sedan,3.76,113.33,4.32,4.43,Cash,1.0,Completed,0,0,,
3316,2024-02-16,01:00:00,Mumbai,Hospital,Tech Park,Bike,10.03,266.6,4.59,3.67,Card,1.95,Completed,0,0,,
3317,2024-02-16,01:20:00,Delhi,Airport,Tech Park,SUV,5.47,126.18,4.23,3.52,Cash,1.03,Completed,0,0,,
3318,2024-02-16,01:40:00,Mumbai,Airport,Railway Station,Auto,14.99,266.34,4.39,3.74,Card,17.93,Cancelled,1,1,Long wait time,Driver asked to cancel
3319,2024-02-16,02:00:00,Mumbai,University,Residential,Mini,24.2,501.53,4.56,4.18,Card,5.53,Cancelled,0,0,Long wait time,Customer changed plans
3320,2024-02-16,02:20:00,Delhi,Mall,University,Prime Sedan,0.8,58.32,4.12,4.3,Cash,6.26,Completed,0,0,,
3321,2024-02-16,02:40:00,Mumbai,University,Residential,Prime Sedan,4.19,119.54,4.46,4.54,Wallet,4.68,Completed,0,0,,
3322,2024-02-16,03:00:00,Bengaluru,Hospital,Tech Park,Bike,5.41,123.9,4.43,4.44,Card,2.46,Completed,0,0,,
3323,2024-02-16,03:20:00,Mumbai,Market,Mall,Auto,6.87,163.75,3.57,4.99,Card,2.76,Cancelled,1,0,High fare,Long wait time
3324,2024-02-16,03:40:00,Mumbai,Tech Park,University,Bike,6.56,175.49,4.3,4.28,UPI,17.99,Completed,0,0,,
3325,2024-02-16,04:00:00,Chennai,Airport,Tech Park,Bike,2.69,90.76,3.83,4.27,Card,4.78,Completed,0,0,,
3326,2024-02-16,04:20:00,Pune,Mall,Hospital,Bike,24.51,549.73,4.83,3.84,UPI,3.33,Cancelled,1,0,High fare,Long wait time
3327,2024-02-16,04:40:00,Hyderabad,Railway Station,Airport,Mini,6.74,124.19,4.14,4.25,Wallet,11.21,Cancelled,1,1,Driver not moving,Long wait time
3328,2024-02-16,05:00:00,Chennai,Hospital,Market,Mini,10.88,246.86,4.19,3.91,Wallet,4.19,Cancelled,0,0,Long wait time,Driver asked to cancel
3329,2024-02-16,05:20:00,Mumbai,Tech Park,Railway Station,Prime Sedan,11.11,247.46,4.63,3.71,UPI,1.63,Cancelled,0,0,Customer changed plans,High fare
3330,2024-02-16,05:40:00,Chennai,Railway Station,Railway Station,Bike,2.17,81.77,3.51,5.0,Card,2.4,Completed,0,0,,
3331,2024-02-16,06:00:00,Pune,Mall,Railway Station,Auto,6.09,181.84,3.94,3.68,Cash,11.13,Completed,0,0,,
3332,2024-02-16,06:20:00,Bengaluru,University,Residential,Prime Sedan,12.9,270.75,4.8,5.0,Cash,3.52,Completed,0,0,,
3333,2024-02-16,06:40:00,Pune,Railway Station,University,Mini,18.96,339.91,4.33,4.77,Cash,6.69,Completed,0,0,,
3334,2024-02-16,07:00:00,Hyderabad,Railway Station,Railway Station,SUV,6.19,157.42,3.83,4.21,Card,4.76,Cancelled,0,1,Customer changed plans,Long wait time
3335,2024-02-16,07:20:00,Hyderabad,Tech Park,Airport,SUV,2.55,76.65,4.08,3.63,Card,9.25,Completed,0,0,,
3336,2024-02-16,07:40:00,Chennai,Residential,Mall,Mini,5.06,124.63,3.88,4.18,Wallet,4.23,Completed,0,0,,
3337,2024-02-16,08:00:00,Hyderabad,Tech Park,University,Mini,5.99,172.16,4.11,3.81,Wallet,2.79,Cancelled,1,1,Driver asked to cancel,High fare
3338,2024-02-16,08:20:00,Bengaluru,Residential,Airport,Auto,5.83,148.83,4.21,4.98,Wallet,2.35,Cancelled,1,0,Long wait time,Long wait time
3339,2024-02-16,08:40:00,Pune,Mall,Hospital,Mini,3.94,137.12,4.96,4.54,Cash,9.9,Cancelled,0,0,Customer changed plans,Customer changed plans
3340,2024-02-16,09:00:00,Mumbai,Market,Market,Bike,2.31,110.46,3.97,4.71,UPI,3.34,Completed,0,0,,
3341,2024-02-16,09:20:00,Bengaluru,Hospital,Market,SUV,3.18,131.09,3.86,4.13,Cash,6.41,Cancelled,1,0,Customer changed plans,Driver not moving
3342,2024-02-16,09:40:00,Mumbai,University,Mall,SUV,5.1,190.17,4.24,4.22,UPI,12.4,Completed,0,0,,
3343,2024-02-16,10:00:00,Delhi,Airport,Hospital,Bike,12.76,280.38,4.36,4.52,UPI,5.47,Completed,0,0,,
3344,2024-02-16,10:20:00,Mumbai,Mall,Airport,Bike,16.05,309.96,4.23,4.08,Card,7.25,Cancelled,1,0,Driver asked to cancel,Driver not moving
3345,2024-02-16,10:40:00,Chennai,University,Market,Prime Sedan,8.52,234.45,4.32,4.93,UPI,3.4,Cancelled,1,1,Driver asked to cancel,Customer changed plans
3346,2024-02-16,11:00:00,Chennai,Mall,Tech Park,Prime Sedan,3.25,108.59,4.91,4.0,UPI,4.22,Completed,0,0,,
3347,2024-02-16,11:20:00,Delhi,Residential,University,Prime Sedan,5.32,139.84,3.96,4.86,Wallet,12.62,Cancelled,0,1,Driver asked to cancel,High fare
3348,2024-02-16,11:40:00,Chennai,University,Market,Mini,1.13,63.84,4.28,3.84,Wallet,9.17,Completed,0,0,,
3349,2024-02-16,12:00:00,Hyderabad,Mall,Market,Prime Sedan,19.19,411.92,4.84,4.01,UPI,4.63,Cancelled,1,0,Long wait time,Customer changed plans
3350,2024-02-16,12:20:00,Delhi,Airport,Mall,SUV,4.7,121.3,4.95,4.12,Cash,5.53,Completed,0,0,,
3351,2024-02-16,12:40:00,Mumbai,Airport,Mall,Auto,10.27,243.7,4.47,4.07,Cash,4.46,Cancelled,0,0,Driver asked to cancel,Driver not moving
3352,2024-02-16,13:00:00,Chennai,Airport,Market,Auto,15.33,269.06,3.72,3.91,Cash,8.41,Cancelled,0,1,Customer changed plans,High fare
3353,2024-02-16,13:20:00,Hyderabad,Residential,Residential,Prime Sedan,22.61,414.96,4.63,3.32,Card,3.24,Cancelled,0,0,Driver asked to cancel,Driver not moving
3354,2024-02-16,13:40:00,Hyderabad,Railway Station,Railway Station,Auto,13.69,267.78,4.65,4.31,Cash,8.4,Completed,0,0,,
3355,2024-02-16,14:00:00,Mumbai,Railway Station,Hospital,Auto,5.8,171.04,4.47,3.92,Cash,15.77,Completed,0,0,,
3356,2024-02-16,14:20:00,Mumbai,Tech Park,Airport,Auto,11.22,252.9,4.2,4.05,Wallet,5.98,Completed,0,0,,
3357,2024-02-16,14:40:00,Bengaluru,Mall,Tech Park,Mini,22.09,265.67,4.1,4.53,Cash,1.76,Completed,0,0,,
3358,2024-02-16,15:00:00,Pune,Mall,Tech Park,Auto,4.67,148.86,4.68,3.91,Card,4.9,Cancelled,1,1,Driver not moving,Driver not moving
3359,2024-02-16,15:20:00,Chennai,Mall,Mall,SUV,2.21,88.36,4.5,4.22,Wallet,14.88,Completed,0,0,,
3360,2024-02-16,15:40:00,Chennai,Residential,University,Prime Sedan,3.97,130.04,4.74,3.91,Card,5.5,Completed,0,0,,
3361,2024-02-16,16:00:00,Mumbai,Hospital,University,Auto,10.72,262.57,4.26,5.0,UPI,2.17,Cancelled,0,0,Driver asked to cancel,Long wait time
3362,2024-02-16,16:20:00,Mumbai,University,Airport,Prime Sedan,5.91,129.99,4.52,4.62,UPI,4.73,Completed,0,0,,
3363,2024-02-16,16:40:00,Chennai,Residential,Market,Mini,7.38,155.34,3.99,4.23,UPI,13.3,Cancelled,1,1,Driver not moving,Long wait time
3364,2024-02-16,17:00:00,Pune,Railway Station,Hospital,Prime Sedan,11.95,211.02,4.9,4.27,Card,3.26,Cancelled,1,0,Driver not moving,Customer changed plans
3365,2024-02-16,17:20:00,Mumbai,Market,Airport,Prime Sedan,3.9,112.91,4.98,3.48,Wallet,13.47,Cancelled,1,1,Driver asked to cancel,Customer changed plans
3366,2024-02-16,17:40:00,Mumbai,University,Market,Mini,7.12,127.92,4.34,3.95,Card,4.45,Completed,0,0,,
3367,2024-02-16,18:00:00,Delhi,University,Market,Auto,5.25,181.87,3.72,4.93,UPI,23.14,Cancelled,0,0,Driver not moving,Driver not moving
3368,2024-02-16,18:20:00,Pune,Market,Tech Park,Bike,21.53,440.8,4.78,3.98,UPI,3.53,Cancelled,1,0,Long wait time,Customer changed plans
3369,2024-02-16,18:40:00,Pune,Market,Mall,Prime Sedan,13.41,275.49,5.0,4.18,Wallet,2.61,Cancelled,0,0,Customer changed plans,Driver asked to cancel
3370,2024-02-16,19:00:00,Chennai,Hospital,Railway Station,Bike,5.94,216.28,4.23,3.49,UPI,1.0,Cancelled,0,0,High fare,Customer changed plans
3371,2024-02-16,19:20:00,Bengaluru,Railway Station,Hospital,Bike,5.7,192.3,4.23,4.46,Cash,5.04,Cancelled,0,0,High fare,Customer changed plans
3372,2024-02-16,19:40:00,Delhi,Residential,Tech Park,Mini,23.08,255.7,4.23,4.19,UPI,4.36,Cancelled,0,1,Long wait time,Driver not moving
3373,2024-02-16,20:00:00,Pune,University,Residential,SUV,21.9,501.7,4.25,3.75,Cash,14.8,Completed,0,0,,
3374,2024-02-16,20:20:00,Pune,Hospital,Tech Park,Mini,10.67,255.99,4.74,3.63,Card,10.08,Completed,0,0,,
3375,2024-02-16,20:40:00,Mumbai,Airport,Tech Park,Mini,7.63,197.05,4.53,5.0,UPI,13.04,Cancelled,1,0,Long wait time,Driver not moving
3376,2024-02-16,21:00:00,Delhi,Mall,Airport,Prime Sedan,2.73,141.09,3.98,4.02,Wallet,11.11,Cancelled,1,1,Driver not moving,Driver not moving
3377,2024-02-16,21:20:00,Hyderabad,Airport,Residential,Auto,4.0,156.28,4.25,3.93,Card,5.2,Completed,0,0,,
3378,2024-02-16,21:40:00,Mumbai,Mall,Tech Park,Bike,2.55,120.94,4.46,4.57,Cash,40.0,Cancelled,1,1,Driver not moving,Driver asked to cancel
3379,2024-02-16,22:00:00,Mumbai,Market,Tech Park,Auto,15.72,258.12,4.13,3.31,Card,4.85,Completed,0,0,,
3380,2024-02-16,22:20:00,Bengaluru,Mall,Market,Prime Sedan,2.77,92.82,4.5,4.93,Cash,7.24,Completed,0,0,,
3381,2024-02-16,22:40:00,Bengaluru,Mall,Hospital,Mini,5.64,132.88,4.39,4.02,Cash,18.06,Cancelled,1,0,Customer changed plans,Long wait time
3382,2024-02-16,23:00:00,Delhi,Hospital,Market,Auto,1.38,70.83,4.74,4.11,Card,10.31,Cancelled,0,1,High fare,High fare
3383,2024-02-16,23:20:00,Chennai,University,Hospital,Auto,2.0,81.43,4.61,3.85,UPI,5.99,Completed,0,0,,
3384,2024-02-16,23:40:00,Mumbai,Hospital,Airport,Auto,12.32,337.33,4.19,4.24,Card,8.17,Completed,0,0,,
3385,2024-02-17,00:00:00,Hyderabad,Airport,Hospital,Bike,9.58,185.11,4.36,3.91,Cash,3.22,Cancelled,1,0,High fare,Driver not moving
3386,2024-02-17,00:20:00,Bengaluru,University,Residential,Bike,7.83,161.39,4.08,4.15,Cash,3.99,Cancelled,1,0,Long wait time,Driver not moving
3387,2024-02-17,00:40:00,Bengaluru,Mall,Tech Park,SUV,5.72,151.78,5.0,3.76,Cash,7.22,Completed,0,0,,
3388,2024-02-17,01:00:00,Pune,Residential,Mall,Prime Sedan,1.76,70.79,4.59,4.28,Card,2.18,Completed,0,0,,
3389,2024-02-17,01:20:00,Pune,Hospital,Tech Park,Prime Sedan,5.15,118.28,3.86,4.04,Cash,3.0,Completed,0,0,,
3390,2024-02-17,01:40:00,Hyderabad,University,Market,Mini,6.81,136.72,4.27,4.29,Cash,1.0,Completed,0,0,,
3391,2024-02-17,02:00:00,Chennai,Railway Station,Tech Park,Mini,11.77,302.65,3.78,4.07,Cash,5.37,Cancelled,0,1,Long wait time,Customer changed plans
3392,2024-02-17,02:20:00,Delhi,Hospital,Railway Station,Bike,15.16,280.78,4.2,4.95,UPI,5.97,Cancelled,1,1,Long wait time,Driver asked to cancel
3393,2024-02-17,02:40:00,Hyderabad,Railway Station,Tech Park,Auto,12.58,257.97,4.38,4.14,Wallet,11.44,Cancelled,1,0,Customer changed plans,Long wait time
3394,2024-02-17,03:00:00,Hyderabad,University,Hospital,Bike,9.54,180.26,4.65,4.53,UPI,2.58,Cancelled,1,1,Driver not moving,Driver asked to cancel
3395,2024-02-17,03:20:00,Chennai,Hospital,University,Auto,7.74,192.27,4.7,4.18,UPI,4.02,Cancelled,0,0,Long wait time,High fare
3396,2024-02-17,03:40:00,Pune,Tech Park,Residential,Auto,8.9,206.74,3.87,4.59,Card,9.45,Completed,0,0,,
3397,2024-02-17,04:00:00,Hyderabad,Hospital,Railway Station,Auto,4.89,134.47,4.41,3.96,Cash,10.69,Completed,0,0,,
3398,2024-02-17,04:20:00,Chennai,Market,Airport,Auto,8.22,171.08,4.46,4.07,Card,10.33,Completed,0,0,,
3399,2024-02-17,04:40:00,Mumbai,Railway Station,Residential,SUV,6.78,164.65,4.38,4.24,Cash,2.78,Completed,0,0,,
3400,2024-02-17,05:00:00,Chennai,Airport,University,Auto,29.02,547.8,3.82,3.28,Cash,1.07,Completed,0,0,,
3401,2024-02-17,05:20:00,Pune,Hospital,Airport,Auto,9.06,200.19,4.06,4.38,Wallet,5.87,Cancelled,1,0,Customer changed plans,Driver asked to cancel
3402,2024-02-17,05:40:00,Bengaluru,Mall,Railway Station,Mini,1.03,65.55,4.28,3.89,Cash,5.22,Completed,0,0,,
3403,2024-02-17,06:00:00,Pune,Residential,University,Auto,5.49,135.33,4.62,4.05,Cash,6.18,Cancelled,1,1,High fare,High fare
3404,2024-02-17,06:20:00,Mumbai,Tech Park,Residential,Prime Sedan,6.25,162.03,4.02,4.62,Wallet,7.0,Completed,0,0,,
3405,2024-02-17,06:40:00,Hyderabad,Airport,Residential,Auto,13.71,247.05,4.16,4.22,UPI,7.88,Cancelled,0,0,Driver asked to cancel,Customer changed plans
3406,2024-02-17,07:00:00,Chennai,University,Airport,SUV,9.87,227.93,4.26,4.0,Card,7.94,Completed,0,0,,
3407,2024-02-17,07:20:00,Bengaluru,Tech Park,Mall,SUV,9.53,181.76,3.78,4.34,Card,4.1,Cancelled,0,0,Long wait time,Driver not moving
3408,2024-02-17,07:40:00,Bengaluru,Mall,Airport,Prime Sedan,17.86,544.23,4.21,3.95,Card,4.64,Cancelled,1,1,High fare,Driver not moving
3409,2024-02-17,08:00:00,Delhi,Railway Station,Hospital,Mini,21.97,488.39,4.48,4.22,Cash,3.57,Cancelled,0,1,Customer changed plans,Driver asked to cancel
3410,2024-02-17,08:20:00,Hyderabad,Tech Park,Mall,Bike,12.31,246.42,4.01,3.81,Cash,9.65,Cancelled,1,0,High fare,Customer changed plans
3411,2024-02-17,08:40:00,Pune,University,Tech Park,Bike,5.81,174.57,4.18,4.66,Card,2.15,Cancelled,0,0,Customer changed plans,Driver asked to cancel
3412,2024-02-17,09:00:00,Pune,Hospital,Airport,Bike,5.95,181.46,4.14,3.69,Cash,17.23,Cancelled,0,1,Driver not moving,Driver asked to cancel
3413,2024-02-17,09:20:00,Pune,University,Railway Station,Prime Sedan,16.41,373.3,4.57,4.43,Cash,5.32,Cancelled,1,0,High fare,Driver not moving
3414,2024-02-17,09:40:00,Bengaluru,Airport,Residential,Bike,5.93,164.1,3.77,3.36,UPI,5.28,Completed,0,0,,
3415,2024-02-17,10:00:00,Mumbai,Residential,Hospital,Mini,7.37,157.24,4.15,4.2,UPI,4.55,Cancelled,1,0,Customer changed plans,Customer changed plans
3416,2024-02-17,10:20:00,Hyderabad,Hospital,University,Mini,5.4,197.01,4.88,4.41,Cash,9.88,Cancelled,1,1,Long wait time,High fare
3417,2024-02-17,10:40:00,Hyderabad,Railway Station,Mall,Bike,3.2,145.32,4.74,3.8,UPI,5.7,Completed,0,0,,
3418,2024-02-17,11:00:00,Mumbai,University,Mall,Mini,27.61,580.75,4.72,4.44,UPI,3.74,Cancelled,1,1,Customer changed plans,Driver asked to cancel
3419,2024-02-17,11:20:00,Bengaluru,Railway Station,Mall,Mini,7.41,144.48,4.83,4.24,Card,9.54,Cancelled,1,1,High fare,Driver asked to cancel
3420,2024-02-17,11:40:00,Mumbai,Tech Park,Market,SUV,19.51,423.95,4.01,4.06,Cash,3.2,Cancelled,0,1,Long wait time,Driver asked to cancel
3421,2024-02-17,12:00:00,Pune,Airport,University,Auto,6.0,146.44,4.79,4.3,Card,10.03,Completed,0,0,,
3422,2024-02-17,12:20:00,Bengaluru,Market,Tech Park,Mini,4.7,123.79,3.62,4.82,UPI,1.41,Cancelled,0,1,Long wait time,Long wait time
3423,2024-02-17,12:40:00,Hyderabad,Airport,University,Mini,11.62,198.31,4.15,4.35,Card,13.13,Completed,0,0,,
3424,2024-02-17,13:00:00,Pune,Market,Market,Prime Sedan,15.12,301.37,4.57,3.72,Wallet,3.08,Cancelled,1,0,High fare,Driver asked to cancel
3425,2024-02-17,13:20:00,Delhi,Market,Hospital,Bike,15.76,353.45,4.42,3.82,Card,1.85,Cancelled,1,0,Long wait time,Long wait time
3426,2024-02-17,13:40:00,Mumbai,Tech Park,Hospital,Mini,6.75,158.76,4.43,3.85,Wallet,4.32,Completed,0,0,,
3427,2024-02-17,14:00:00,Hyderabad,Tech Park,Airport,Prime Sedan,12.44,326.36,4.01,4.04,Cash,3.85,Cancelled,0,1,Long wait time,Customer changed plans
3428,2024-02-17,14:20:00,Mumbai,Railway Station,Airport,Auto,5.11,139.95,3.36,4.42,Wallet,7.05,Cancelled,0,0,Driver asked to cancel,High fare
3429,2024-02-17,14:40:00,Pune,Residential,University,Bike,8.15,227.83,4.48,4.53,UPI,1.76,Completed,0,0,,
3430,2024-02-17,15:00:00,Mumbai,Market,Railway Station,Mini,6.27,138.17,4.7,4.45,Cash,6.89,Completed,0,0,,
3431,2024-02-17,15:20:00,Pune,University,Mall,Mini,5.58,120.44,4.39,2.81,UPI,4.28,Completed,0,0,,
3432,2024-02-17,15:40:00,Delhi,University,University,Mini,8.39,174.66,4.43,4.41,Cash,5.68,Cancelled,1,1,Customer changed plans,Driver not moving
3433,2024-02-17,16:00:00,Pune,University,Railway Station,Prime Sedan,3.13,91.1,4.48,4.06,UPI,2.14,Completed,0,0,,
3434,2024-02-17,16:20:00,Bengaluru,Residential,Mall,Bike,14.32,267.37,4.05,4.52,Cash,5.41,Cancelled,0,0,Driver asked to cancel,Customer changed plans
3435,2024-02-17,16:40:00,Hyderabad,Airport,Mall,Bike,5.6,144.43,4.29,4.75,UPI,3.13,Completed,0,0,,
3436,2024-02-17,17:00:00,Chennai,Airport,Railway Station,Auto,13.88,295.92,3.93,3.55,Wallet,1.19,Completed,0,0,,
3437,2024-02-17,17:20:00,Delhi,Tech Park,Tech Park,Mini,3.72,101.65,4.71,4.15,Card,8.39,Completed,0,0,,
3438,2024-02-17,17:40:00,Pune,Airport,Mall,Auto,5.59,143.61,3.53,4.59,UPI,2.67,Completed,0,0,,
3439,2024-02-17,18:00:00,Hyderabad,Tech Park,Tech Park,Auto,3.12,131.38,4.25,4.4,UPI,6.91,Cancelled,1,0,Driver asked to cancel,Driver asked to cancel
3440,2024-02-17,18:20:00,Chennai,Railway Station,Railway Station,Prime Sedan,3.02,135.92,4.95,4.74,Card,2.7,Completed,0,0,,
3441,2024-02-17,18:40:00,Pune,Tech Park,Railway Station,Mini,4.13,142.85,4.51,4.76,Wallet,5.29,Completed,0,0,,
3442,2024-02-17,19:00:00,Pune,Mall,Mall,Auto,3.77,143.17,3.95,4.12,UPI,21.45,Cancelled,1,1,Driver asked to cancel,High fare
3443,2024-02-17,19:20:00,Pune,University,University,Auto,3.15,141.9,4.5,3.89,Cash,11.18,Completed,0,0,,
3444,2024-02-17,19:40:00,Delhi,Railway Station,Tech Park,Mini,7.76,204.02,4.63,3.87,Cash,16.03,Cancelled,1,1,Driver asked to cancel,Customer changed plans
3445,2024-02-17,20:00:00,Hyderabad,University,Residential,Mini,11.47,303.37,4.4,4.65,Card,11.62,Cancelled,0,1,Customer changed plans,Driver asked to cancel
3446,2024-02-17,20:20:00,Hyderabad,Mall,Airport,Prime Sedan,11.87,255.87,4.55,4.54,Cash,5.17,Completed,0,0,,
3447,2024-02-17,20:40:00,Bengaluru,Mall,Airport,Mini,1.63,112.87,3.92,4.37,Wallet,9.88,Cancelled,0,0,Driver asked to cancel,Long wait time
3448,2024-02-17,21:00:00,Pune,University,Railway Station,Mini,6.25,194.21,4.1,4.23,UPI,4.67,Cancelled,1,1,Customer changed plans,Driver asked to cancel
3449,2024-02-17,21:20:00,Delhi,Airport,Market,Auto,5.79,185.47,4.46,4.47,Wallet,1.74,Cancelled,0,1,Driver not moving,Long wait time
3450,2024-02-17,21:40:00,Mumbai,Tech Park,Residential,Mini,18.07,362.83,4.23,4.3,Wallet,6.37,Cancelled,0,1,High fare,Long wait time
3451,2024-02-17,22:00:00,Mumbai,Railway Station,Tech Park,Prime Sedan,6.43,132.43,4.19,4.06,Card,1.29,Completed,0,0,,
3452,2024-02-17,22:20:00,Hyderabad,Hospital,Tech Park,Auto,7.3,167.92,3.99,4.79,Card,4.54,Completed,0,0,,
3453,2024-02-17,22:40:00,Hyderabad,Market,Railway Station,Prime Sedan,2.26,72.95,4.84,3.71,UPI,12.31,Completed,0,0,,
3454,2024-02-17,23:00:00,Pune,University,Mall,SUV,4.05,122.28,4.38,4.63,UPI,10.73,Completed,0,0,,
3455,2024-02-17,23:20:00,Delhi,Airport,Tech Park,SUV,2.13,80.13,4.69,3.73,Wallet,4.59,Completed,0,0,,
3456,2024-02-17,23:40:00,Pune,Mall,Residential,Bike,8.12,151.1,3.58,4.38,Cash,15.98,Cancelled,1,0,Customer changed plans,Driver not moving
3457,2024-02-18,00:00:00,Pune,Hospital,Tech Park,Auto,18.44,329.96,4.68,4.76,Cash,7.62,Cancelled,0,0,Long wait time,Driver asked to cancel
3458,2024-02-18,00:20:00,Pune,Residential,University,Bike,4.16,126.26,3.95,4.6,Wallet,8.73,Completed,0,0,,
3459,2024-02-18,00:40:00,Bengaluru,University,Tech Park,SUV,6.46,134.36,4.25,4.29,Wallet,3.85,Completed,0,0,,
3460,2024-02-18,01:00:00,Delhi,Railway Station,Mall,Auto,3.78,116.44,4.42,3.45,Cash,9.68,Completed,0,0,,
3461,2024-02-18,01:20:00,Pune,Mall,Airport,Auto,4.8,149.72,5.0,3.78,Card,4.84,Completed,0,0,,
3462,2024-02-18,01:40:00,Bengaluru,Tech Park,Residential,Auto,8.24,211.03,4.98,4.43,Cash,2.37,Cancelled,1,0,Long wait time,Driver not moving
3463,2024-02-18,02:00:00,Pune,Railway Station,Market,Bike,24.06,482.49,4.32,4.11,UPI,7.67,Cancelled,1,1,Driver asked to cancel,High fare
3464,2024-02-18,02:20:00,Hyderabad,Tech Park,Residential,Auto,17.86,346.51,4.5,3.99,Cash,5.44,Cancelled,0,0,Customer changed plans,Long wait time
